Afrika	África
Rummad:Ganedigezhioù 1328	Categoria:Nascidos em 1328
Rummad:1329	Categoria:1329
Rummad:Marvioù 1329	Categoria:Mortos em 1329
Rummad:1330	Categoria:1330
Rummad:Ganedigezhioù 1330	Categoria:Nascidos em 1330
Rummad:Marvioù 1330	Categoria:Mortos em 1330
Rummad:1331	Categoria:1331
Rummad:Marvioù 1331	Categoria:Mortos em 1331
Rummad:1332	Categoria:1332
Rummad:Marvioù 1332	Categoria:Mortos em 1332
Rummad:1333	Categoria:1333
Rummad:Ganedigezhioù 1333	Categoria:Nascidos em 1333
Rummad:Marvioù 1333	Categoria:Mortos em 1333
Rummad:Ganedigezhioù 1334	Categoria:Nascidos em 1334
Rummad:1335	Categoria:1335
Rummad:Ganedigezhioù 1335	Categoria:Nascidos em 1335
Rummad:1336	Categoria:1336
Rummad:Marvioù 1336	Categoria:Mortos em 1336
Rummad:Ganedigezhioù 1337	Categoria:Nascidos em 1337
Rummad:1338	Categoria:1338
Rummad:Ganedigezhioù 1338	Categoria:Nascidos em 1338
Rummad:Marvioù 1338	Categoria:Mortos em 1338
Rummad:Ganedigezhioù 1339	Categoria:Nascidos em 1339
Patrom:User da-3	Predefinição:User da-3
Rummad:Marvioù 1339	Categoria:Mortos em 1339
Rummad:Ganedigezhioù 1340	Categoria:Nascidos em 1340
Rummad:Marvioù 1340	Categoria:Mortos em 1340
Rummad:1341	Categoria:1341
Patrom:User pt-4	Predefinição:User pt-4
Rummad:Marvioù 1341	Categoria:Mortos em 1341
Rummad:1342	Categoria:1342
Rummad:Marvioù 764	Categoria:Mortos em 764
Rummad:Marvioù 1342	Categoria:Mortos em 1342
Rummad:1343	Categoria:1343
Rummad:Marvioù 1343	Categoria:Mortos em 1343
Rummad:Ganedigezhioù 1344	Categoria:Nascidos em 1344
Rummad:Marvioù 1344	Categoria:Mortos em 1344
Rummad:Ganedigezhioù 1345	Categoria:Nascidos em 1345
Rummad:Marvioù 1345	Categoria:Mortos em 1345
Rummad:1346	Categoria:1346
Rummad:Marvioù 1346	Categoria:Mortos em 1346
Rummad:Ganedigezhioù 1347	Categoria:Nascidos em 1347
Patrom:User sl-3	Predefinição:User sl-3
Rummad:Marvioù 1347	Categoria:Mortos em 1347
Rummad:1348	Categoria:1348
Rummad:Ganedigezhioù 1348	Categoria:Nascidos em 1348
Rummad:Marvioù 1348	Categoria:Mortos em 1348
Rummad:Ganedigezhioù 1349	Categoria:Nascidos em 1349
Rummad:Marvioù 1349	Categoria:Mortos em 1349
Rummad:1350	Categoria:1350
Rummad:Marvioù 1350	Categoria:Mortos em 1350
Rummad:1351	Categoria:1351
Rummad:Ganedigezhioù 1351	Categoria:Nascidos em 1351
Rummad:Marvioù 1351	Categoria:Mortos em 1351
Rummad:Ganedigezhioù 1352	Categoria:Nascidos em 1352
Rummad:Marvioù 1352	Categoria:Mortos em 1352
Rummad:1353	Categoria:1353
Rummad:Ganedigezhioù 1353	Categoria:Nascidos em 1353
Rummad:1354	Categoria:1354
Rummad:Marvioù 1354	Categoria:Mortos em 1354
Rummad:1355	Categoria:1355
Rummad:Ganedigezhioù 1355	Categoria:Nascidos em 1355
Rummad:1356	Categoria:1356
Rummad:Ganedigezhioù 1356	Categoria:Nascidos em 1356
Rummad:Marvioù 1356	Categoria:Mortos em 1356
Rummad:Ganedigezhioù 1357	Categoria:Nascidos em 1357
Rummad:1358	Categoria:1358
Rummad:Marvioù 1358	Categoria:Mortos em 1358
Rummad:1359	Categoria:1359
Rummad:Ganedigezhioù 1359	Categoria:Nascidos em 1359
Rummad:Marvioù 1359	Categoria:Mortos em 1359
Rummad:1360	Categoria:1360
Rummad:Ganedigezhioù 1360	Categoria:Nascidos em 1360
Rummad:1361	Categoria:1361
Rummad:Ganedigezhioù 1361	Categoria:Nascidos em 1361
Rummad:Marvioù 1361	Categoria:Mortos em 1361
Rummad:Ganedigezhioù 1362	Categoria:Nascidos em 1362
Rummad:Marvioù 1362	Categoria:Mortos em 1362
Rummad:Ganedigezhioù 1363	Categoria:Nascidos em 1363
Rummad:1364	Categoria:1364
Rummad:Marvioù 1364	Categoria:Mortos em 1364
Rummad:1365	Categoria:1365
Rummad:Marvioù 1365	Categoria:Mortos em 1365
Rummad:1366	Categoria:1366
Rummad:Ganedigezhioù 1366	Categoria:Nascidos em 1366
Rummad:1367	Categoria:1367
Rummad:Marvioù 1367	Categoria:Mortos em 1367
Rummad:Ganedigezhioù 1368	Categoria:Nascidos em 1368
Rummad:Marvioù 1368	Categoria:Mortos em 1368
Rummad:1369	Categoria:1369
Rummad:Marvioù 1369	Categoria:Mortos em 1369
Rummad:1370	Categoria:1370
Rummad:Marvioù 1370	Categoria:Mortos em 1370
Rummad:1371	Categoria:1371
Rummad:Ganedigezhioù 1371	Categoria:Nascidos em 1371
Rummad:Marvioù 1371	Categoria:Mortos em 1371
Rummad:Ganedigezhioù 1372	Categoria:Nascidos em 1372
Rummad:1373	Categoria:1373
Rummad:Ganedigezhioù 1373	Categoria:Nascidos em 1373
Rummad:Marvioù 1373	Categoria:Mortos em 1373
Rummad:Ganedigezhioù 1374	Categoria:Nascidos em 1374
Rummad:Marvioù 1374	Categoria:Mortos em 1374
Rummad:1375	Categoria:1375
Rummad:Faskouriezh	Categoria:Fascismo
Rummad:1376	Categoria:1376
Rummad:Ganedigezhioù 1376	Categoria:Nascidos em 1376
Rummad:Ganedigezhioù 1377	Categoria:Nascidos em 1377
Rummad:1378	Categoria:1378
Rummad:Marvioù 1378	Categoria:Mortos em 1378
Rummad:1379	Categoria:1379
Rummad:Marvioù 1379	Categoria:Mortos em 1379
Rummad:Ganedigezhioù 1380	Categoria:Nascidos em 1380
Rummad:Marvioù 1380	Categoria:Mortos em 1380
Rummad:1381	Categoria:1381
Rummad:Ganedigezhioù 1381	Categoria:Nascidos em 1381
Rummad:Marvioù 1381	Categoria:Mortos em 1381
Rummad:Brezel Vietnam	Categoria:Guerra do Vietnã
Rummad:Ganedigezhioù 1382	Categoria:Nascidos em 1382
Rummad:Sklavelezh	Categoria:Escravidão
Rummad:1383	Categoria:1383
Rummad:Marvioù 1383	Categoria:Mortos em 1383
Rummad:1384	Categoria:1384
Rummad:Ganedigezhioù 1384	Categoria:Nascidos em 1384
Rummad:1385	Categoria:1385
Rummad:Marvioù 1385	Categoria:Mortos em 1385
Rummad:1386	Categoria:1386
Rummad:Ganedigezhioù 1386	Categoria:Nascidos em 1386
Rummad:Marvioù 1386	Categoria:Mortos em 1386
Rummad:Ganedigezhioù 1387	Categoria:Nascidos em 1387
Rummad:Marvioù 1387	Categoria:Mortos em 1387
Rummad:Ganedigezhioù 1388	Categoria:Nascidos em 1388
Rummad:Marvioù 1388	Categoria:Mortos em 1388
Rummad:1389	Categoria:1389
Rummad:Marvioù 1389	Categoria:Mortos em 1389
Rummad:1390	Categoria:1390
Rummad:Ganedigezhioù 1390	Categoria:Nascidos em 1390
Rummad:Ganedigezhioù 1391	Categoria:Nascidos em 1391
Rummad:Marvioù 1391	Categoria:Mortos em 1391
Rummad:1503	Categoria:1503
Rummad:Ganedigezhioù 1392	Categoria:Nascidos em 1392
Rummad:Marvioù 1392	Categoria:Mortos em 1392
Rummad:1393	Categoria:1393
Rummad:Ganedigezhioù 1394	Categoria:Nascidos em 1394
Rummad:Marvioù 1394	Categoria:Mortos em 1394
Rummad:Ganedigezhioù 1395	Categoria:Nascidos em 1395
Rummad:1396	Categoria:1396
Rummad:1529	Categoria:1529
Rummad:Ganedigezhioù 1396	Categoria:Nascidos em 1396
Patrom:User ja-2	Predefinição:User ja-2
Rummad:1397	Categoria:1397
Rummad:Ganedigezhioù 1397	Categoria:Nascidos em 1397
Rummad:Marvioù 1397	Categoria:Mortos em 1397
Rummad:Ganedigezhioù 1398	Categoria:Nascidos em 1398
Patrom:User ko-2	Predefinição:User ko-2
Rummad:Marvioù 1398	Categoria:Mortos em 1398
Patrom:User ko-1	Predefinição:User ko-1
Rummad:1399	Categoria:1399
Rummad:Marvioù 1399	Categoria:Mortos em 1399
Patrom:User cs	Predefinição:User cs
Rummad:Ganedigezhioù 1400	Categoria:Nascidos em 1400
Rummad:1528	Categoria:1528
Rummad:1401	Categoria:1401
Rummad:1523	Categoria:1523
Rummad:Ganedigezhioù 1401	Categoria:Nascidos em 1401
Rummad:Marvioù 1401	Categoria:Mortos em 1401
Rummad:Ganedigezhioù 1402	Categoria:Nascidos em 1402
Rummad:Marvioù 1402	Categoria:Mortos em 1402
Rummad:Ganedigezhioù 1403	Categoria:Nascidos em 1403
Rummad:Marvioù 1403	Categoria:Mortos em 1403
Rummad:1404	Categoria:1404
Rummad:Ganedigezhioù 1404	Categoria:Nascidos em 1404
Rummad:1405	Categoria:1405
Patrom:User ru-2	Predefinição:User ru-2
Rummad:Ganedigezhioù 1405	Categoria:Nascidos em 1405
Rummad:1406	Categoria:1406
Rummad:Marvioù 1406	Categoria:Mortos em 1406
Patrom:User es-3	Predefinição:User es-3
Rummad:Ganedigezhioù 1407	Categoria:Nascidos em 1407
Rummad:Marvioù 1407	Categoria:Mortos em 1407
Rummad:1408	Categoria:1408
Rummad:Sevenadur Japan	Categoria:Cultura do Japão
Rummad:Ganedigezhioù 1408	Categoria:Nascidos em 1408
Rummad:1516	Categoria:1516
Rummad:Douaroniezh Japan	Categoria:Geografia do Japão
Rummad:Ganedigezhioù 1409	Categoria:Nascidos em 1409
Rummad:Marvioù 1409	Categoria:Mortos em 1409
Rummad:Marvioù 1410	Categoria:Mortos em 1410
Rummad:Ganedigezhioù 1411	Categoria:Nascidos em 1411
Rummad:Marvioù 1411	Categoria:Mortos em 1411
Rummad:Ganedigezhioù 1412	Categoria:Nascidos em 1412
Rummad:Meurzh (planedenn)	Categoria:Marte
Rummad:1413	Categoria:1413
Rummad:Ganedigezhioù 1413	Categoria:Nascidos em 1413
Rummad:Stêrioù Bro-C'hall	Categoria:Rios da França
Rummad:1414	Categoria:1414
Rummad:Katoligiezh	Categoria:Catolicismo
Rummad:Ganedigezhioù 1414	Categoria:Nascidos em 1414
Rummad:Marvioù 1414	Categoria:Mortos em 1414
Rummad:1530	Categoria:1530
Rummad:Marvioù 1415	Categoria:Mortos em 1415
Rummad:1522	Categoria:1522
Rummad:Ganedigezhioù 1416	Categoria:Nascidos em 1416
Rummad:1525	Categoria:1525
Rummad:1417	Categoria:1417
Rummad:Ganedigezhioù 1417	Categoria:Nascidos em 1417
Rummad:1531	Categoria:1531
Rummad:1418	Categoria:1418
Rummad:Ganedigezhioù 1418	Categoria:Nascidos em 1418
Rummad:1419	Categoria:1419
Rummad:Politikerezh Kenya	Categoria:Política do Quênia
Rummad:Marvioù 1419	Categoria:Mortos em 1419
Patrom:User ja-3	Predefinição:User ja-3
Rummad:Ganedigezhioù 1420	Categoria:Nascidos em 1420
Rummad:Marvioù 1421	Categoria:Mortos em 1421
Rummad:1422	Categoria:1422
Patrom:User eu-1	Predefinição:User eu-1
Rummad:1527	Categoria:1527
Rummad:Marvioù 1422	Categoria:Mortos em 1422
Rummad:1513	Categoria:1513
Rummad:Ganedigezhioù 1423	Categoria:Nascidos em 1423
Rummad:1449	Categoria:1449
Rummad:1424	Categoria:1424
Rummad:1508	Categoria:1508
Rummad:Marvioù 1424	Categoria:Mortos em 1424
Rummad:1504	Categoria:1504
Rummad:Ganedigezhioù 1425	Categoria:Nascidos em 1425
Rummad:1509	Categoria:1509
Rummad:1426	Categoria:1426
Rummad:Marvioù 1426	Categoria:Mortos em 1426
Rummad:1506	Categoria:1506
Rummad:Ganedigezhioù 1427	Categoria:Nascidos em 1427
Rummad:1519	Categoria:1519
Rummad:1428	Categoria:1428
Patrom:User ko-3	Predefinição:User ko-3
Rummad:Ganedigezhioù 1428	Categoria:Nascidos em 1428
Porched:Japan	Portal:Japão
Rummad:1429	Categoria:1429
Rummad:1430	Categoria:1430
Rummad:Ganedigezhioù 1430	Categoria:Nascidos em 1430
Patrom:Prezidanted São Tomé ha Príncipe	Predefinição:Presidentes de São Tomé e Príncipe
Rummad:1431	Categoria:1431
Rummad:Marvioù 1431	Categoria:Mortos em 1431
Rummad:Ganedigezhioù 1432	Categoria:Nascidos em 1432
Rummad:1510	Categoria:1510
Rummad:Ganedigezhioù 1433	Categoria:Nascidos em 1433
Rummad:1434	Categoria:1434
Rummad:1512	Categoria:1512
Rummad:Ganedigezhioù 1434	Categoria:Nascidos em 1434
Rummad:1435	Categoria:1435
Rummad:1524	Categoria:1524
Rummad:1436	Categoria:1436
Rummad:Marvioù 1436	Categoria:Mortos em 1436
Rummad:1437	Categoria:1437
Rummad:Marvioù 1437	Categoria:Mortos em 1437
Rummad:Ganedigezhioù 1438	Categoria:Nascidos em 1438
Rummad:1439	Categoria:1439
Rummad:Ganedigezhioù 1439	Categoria:Nascidos em 1439
Rummad:1440	Categoria:1440
Rummad:Marvioù 1440	Categoria:Mortos em 1440
Rummad:Ganedigezhioù 1441	Categoria:Nascidos em 1441
Rummad:Marvioù 1441	Categoria:Mortos em 1441
Rummad:Ganedigezhioù 1442	Categoria:Nascidos em 1442
Rummad:1443	Categoria:1443
Rummad:Marvioù 1443	Categoria:Mortos em 1443
Rummad:Ganedigezhioù 1444	Categoria:Nascidos em 1444
Rummad:Marvioù 1444	Categoria:Mortos em 1444
Rummad:1445	Categoria:1445
Rummad:Marvioù 1445	Categoria:Mortos em 1445
Rummad:Ganedigezhioù 1446	Categoria:Nascidos em 1446
Rummad:1447	Categoria:1447
Rummad:Marvioù 1447	Categoria:Mortos em 1447
Rummad:Ganedigezhioù 1448	Categoria:Nascidos em 1448
Rummad:Ganedigezhioù 1449	Categoria:Nascidos em 1449
Rummad:1450	Categoria:1450
Rummad:Marvioù 1450	Categoria:Mortos em 1450
Rummad:Ganedigezhioù 1451	Categoria:Nascidos em 1451
Rummad:Ganedigezhioù 1452	Categoria:Nascidos em 1452
Rummad:Ganedigezhioù 1453	Categoria:Nascidos em 1453
Rummad:Marvioù 1453	Categoria:Mortos em 1453
Rummad:Marvioù 1454	Categoria:Mortos em 1454
Rummad:Ganedigezhioù 1455	Categoria:Nascidos em 1455
Rummad:Ganedigezhioù 1456	Categoria:Nascidos em 1456
Rummad:1457	Categoria:1457
Rummad:1458	Categoria:1458
Rummad:Var	Categoria:Var
Rummad:Marvioù 1458	Categoria:Mortos em 1458
Rummad:Ganedigezhioù 1459	Categoria:Nascidos em 1459
Rummad:1460	Categoria:1460
Rummad:Marvioù 1460	Categoria:Mortos em 1460
Rummad:Ganedigezhioù 1461	Categoria:Nascidos em 1461
Rummad:1462	Categoria:1462
Rummad:1463	Categoria:1463
Rummad:Ganedigezhioù 1463	Categoria:Nascidos em 1463
Rummad:1464	Categoria:1464
Rummad:Ganedigezhioù 1464	Categoria:Nascidos em 1464
Rummad:Ganedigezhioù 1465	Categoria:Nascidos em 1465
Rummad:1466	Categoria:1466
Rummad:Marvioù 1466	Categoria:Mortos em 1466
Rummad:1467	Categoria:1467
Rummad:Marvioù 1467	Categoria:Mortos em 1467
Rummad:1468	Categoria:1468
Rummad:Ganedigezhioù 1468	Categoria:Nascidos em 1468
Rummad:Marvioù 1468	Categoria:Mortos em 1468
Rummad:Ganedigezhioù 1469	Categoria:Nascidos em 1469
Rummad:Marvioù 1469	Categoria:Mortos em 1469
Rummad:1470	Categoria:1470
Rummad:Marvioù 1470	Categoria:Mortos em 1470
Rummad:1471	Categoria:1471
Rummad:Ganedigezhioù 1471	Categoria:Nascidos em 1471
Rummad:Marvioù 1471	Categoria:Mortos em 1471
Rummad:1473	Categoria:1473
Rummad:Ganedigezhioù 1473	Categoria:Nascidos em 1473
Rummad:1474	Categoria:1474
Rummad:Ganedigezhioù 1474	Categoria:Nascidos em 1474
Rummad:Filmoù skiant-faltazi	Categoria:Filmes de ficção científica
Rummad:1475	Categoria:1475
Rummad:Ganedigezhioù 1475	Categoria:Nascidos em 1475
Rummad:1476	Categoria:1476
Rummad:Marvioù 1476	Categoria:Mortos em 1476
Rummad:Ganedigezhioù 1477	Categoria:Nascidos em 1477
Rummad:1478	Categoria:1478
Rummad:Ganedigezhioù 1478	Categoria:Nascidos em 1478
Rummad:1479	Categoria:1479
Rummad:Ganedigezhioù 1479	Categoria:Nascidos em 1479
Rummad:Marvioù 1479	Categoria:Mortos em 1479
Rummad:Ganedigezhioù 1480	Categoria:Nascidos em 1480
Rummad:Marvioù 1480	Categoria:Mortos em 1480
Rummad:Ganedigezhioù 1481	Categoria:Nascidos em 1481
Rummad:Implijerien pt-0	Categoria:Usuário pt-0
Rummad:1482	Categoria:1482
Rummad:Implijerien pt-2	Categoria:Usuário pt-2
Rummad:Soudarded	Categoria:Soldados
Rummad:Ganedigezhioù 1482	Categoria:Nascidos em 1482
Rummad:Implijerien pt-4	Categoria:Usuário pt-4
Rummad:1483	Categoria:1483
Rummad:Marvioù 1483	Categoria:Mortos em 1483
Rummad:Implijerien pt-M	Categoria:Usuário pt
Rummad:Ganedigezhioù 1484	Categoria:Nascidos em 1484
Rummad:Implijerien qu	Categoria:Usuários qu
Rummad:Marvioù 1484	Categoria:Mortos em 1484
Rummad:Implijerien qu-1	Categoria:Usuário qu-1
Rummad:Implijerien qu-2	Categoria:Usuário qu-2
Rummad:Ganedigezhioù 1485	Categoria:Nascidos em 1485
Rummad:Implijerien qu-3	Categoria:Usuário qu-3
Rummad:Implijerien qu-M	Categoria:Usuário qu
Rummad:Ganedigezhioù 1486	Categoria:Nascidos em 1486
Rummad:Marvioù 1486	Categoria:Mortos em 1486
Rummad:Ganedigezhioù 1487	Categoria:Nascidos em 1487
Rummad:Marvioù 1487	Categoria:Mortos em 1487
Rummad:Ganedigezhioù 1488	Categoria:Nascidos em 1488
Rummad:Marvioù 1488	Categoria:Mortos em 1488
Rummad:Ganedigezhioù 1489	Categoria:Nascidos em 1489
Rummad:1490	Categoria:1490
Rummad:Implijerien ro-2	Categoria:Usuário ro-2
Rummad:1491	Categoria:1491
Rummad:Implijerien ro-3	Categoria:Usuário ro-3
Rummad:Marvioù 1491	Categoria:Mortos em 1491
Rummad:Ganedigezhioù 1492	Categoria:Nascidos em 1492
Rummad:Implijerien ro-M	Categoria:Usuário ro
Rummad:1493	Categoria:1493
Rummad:Ganedigezhioù 1493	Categoria:Nascidos em 1493
Rummad:1494	Categoria:1494
Rummad:Ganedigezhioù 1494	Categoria:Nascidos em 1494
Rummad:Marvioù 1494	Categoria:Mortos em 1494
Rummad:Implijerien ru	Categoria:Usuários ru
Rummad:Ganedigezhioù 1495	Categoria:Nascidos em 1495
Rummad:1496	Categoria:1496
Rummad:Implijerien ru-2	Categoria:Usuário ru-2
Rummad:Marvioù 1496	Categoria:Mortos em 1496
Rummad:1497	Categoria:1497
Rummad:Implijerien ru-3	Categoria:Usuário ru-3
Rummad:Ganedigezhioù 1497	Categoria:Nascidos em 1497
Rummad:1498	Categoria:1498
Rummad:Implijerien ru-4	Categoria:Usuário ru-4
Rummad:Ganedigezhioù 1499	Categoria:Nascidos em 1499
Rummad:Prezidanted Suafrika	Categoria:Presidentes da África do Sul
Rummad:1500	Categoria:1500
Rummad:Marvioù 1500	Categoria:Mortos em 1500
Rummad:1501	Categoria:1501
Rummad:Ganedigezhioù 1501	Categoria:Nascidos em 1501
Rummad:Marvioù 1501	Categoria:Mortos em 1501
Rummad:Ganedigezhioù 1502	Categoria:Nascidos em 1502
Rummad:Marvioù 1502	Categoria:Mortos em 1502
Rummad:Ganedigezhioù 1503	Categoria:Nascidos em 1503
Rummad:Ganedigezhioù 1504	Categoria:Nascidos em 1504
Rummad:Marvioù 1504	Categoria:Mortos em 1504
Rummad:Ganedigezhioù 1505	Categoria:Nascidos em 1505
Rummad:Ganedigezhioù 1506	Categoria:Nascidos em 1506
Rummad:1507	Categoria:1507
Rummad:Marvioù 1507	Categoria:Mortos em 1507
Rummad:Ganedigezhioù 1508	Categoria:Nascidos em 1508
Rummad:Ganedigezhioù 1509	Categoria:Nascidos em 1509
Rummad:Ganedigezhioù 1510	Categoria:Nascidos em 1510
Rummad:1511	Categoria:1511
Rummad:Marvioù 1511	Categoria:Mortos em 1511
Rummad:Ganedigezhioù 1512	Categoria:Nascidos em 1512
Rummad:Ganedigezhioù 1513	Categoria:Nascidos em 1513
Rummad:1514	Categoria:1514
Rummad:Marvioù 1514	Categoria:Mortos em 1514
Rummad:Ganedigezhioù 1515	Categoria:Nascidos em 1515
Rummad:Ganedigezhioù 1516	Categoria:Nascidos em 1516
Rummad:1517	Categoria:1517
Rummad:Marvioù 1517	Categoria:Mortos em 1517
Rummad:Ganedigezhioù 1518	Categoria:Nascidos em 1518
Rummad:Ganedigezhioù 1519	Categoria:Nascidos em 1519
Rummad:Marvioù 1519	Categoria:Mortos em 1519
Rummad:1520	Categoria:1520
Rummad:Marvioù 1520	Categoria:Mortos em 1520
Rummad:Ganedigezhioù 1521	Categoria:Nascidos em 1521
Rummad:Ganedigezhioù 1522	Categoria:Nascidos em 1522
Rummad:Implijerien sk-1	Categoria:Usuário sk-1
Rummad:Ganedigezhioù 1523	Categoria:Nascidos em 1523
Rummad:Ganedigezhioù 1524	Categoria:Nascidos em 1524
Rummad:Implijerien sk-3	Categoria:Usuário sk-3
Rummad:Marvioù 1524	Categoria:Mortos em 1524
Rummad:Ganedigezhioù 1525	Categoria:Nascidos em 1525
Rummad:1526	Categoria:1526
Rummad:Marvioù 1526	Categoria:Mortos em 1526
Rummad:Ganedigezhioù 1527	Categoria:Nascidos em 1527
Rummad:Ganedigezhioù 1528	Categoria:Nascidos em 1528
Rummad:Ganedigezhioù 1529	Categoria:Nascidos em 1529
Rummad:Marvioù 1529	Categoria:Mortos em 1529
Rummad:Ganedigezhioù 1530	Categoria:Nascidos em 1530
Rummad:Ganedigezhioù 1531	Categoria:Nascidos em 1531
Rummad:1532	Categoria:1532
Rummad:Implijerien sq	Categoria:User sq
Rummad:Ganedigezhioù 1532	Categoria:Nascidos em 1532
Rummad:Marvioù 1532	Categoria:Mortos em 1532
Rummad:Implijerien sq-2	Categoria:User sq-2
Rummad:Ganedigezhioù 1533	Categoria:Nascidos em 1533
Rummad:Implijerien sq-4	Categoria:User sq-4
Rummad:1534	Categoria:1534
Rummad:Marvioù 1534	Categoria:Mortos em 1534
Rummad:Marvioù 1535	Categoria:Mortos em 1535
Rummad:Implijerien sr	Categoria:Usuários sr
Rummad:Ganedigezhioù 1536	Categoria:Nascidos em 1536
Rummad:Implijerien sr-1	Categoria:Usuário sr-1
Rummad:Ganedigezhioù 1537	Categoria:Nascidos em 1537
Rummad:Implijerien sr-2	Categoria:Usuário sr-2
Rummad:Implijerien sr-3	Categoria:Usuário sr-3
Rummad:1538	Categoria:1538
Rummad:Ganedigezhioù 1538	Categoria:Nascidos em 1538
Rummad:Marvioù 1538	Categoria:Mortos em 1538
Rummad:Implijerien sr-M	Categoria:Usuário sr
Rummad:Ganedigezhioù 1539	Categoria:Nascidos em 1539
Rummad:Marvioù 1539	Categoria:Mortos em 1539
Rummad:Ganedigezhioù 1540	Categoria:Nascidos em 1540
Rummad:1541	Categoria:1541
Rummad:Ganedigezhioù 1541	Categoria:Nascidos em 1541
Rummad:1542	Categoria:1542
Rummad:1543	Categoria:1543
Rummad:Ganedigezhioù 1543	Categoria:Nascidos em 1543
Rummad:1544	Categoria:1544
Rummad:Ganedigezhioù 1544	Categoria:Nascidos em 1544
Rummad:Marvioù 1544	Categoria:Mortos em 1544
Rummad:Implijerien sv-1	Categoria:Usuário sv-1
Rummad:1545	Categoria:1545
Rummad:Implijerien sv-3	Categoria:Usuário sv-3
Rummad:Marvioù 1545	Categoria:Mortos em 1545
Rummad:Ganedigezhioù 1546	Categoria:Nascidos em 1546
Rummad:1547	Categoria:1547
Rummad:Implijerien sv-M	Categoria:Usuário sv
Rummad:1548	Categoria:1548
Rummad:Marvioù 1548	Categoria:Mortos em 1548
Rummad:Ganedigezhioù 1549	Categoria:Nascidos em 1549
Rummad:1550	Categoria:1550
Rummad:Marvioù 1550	Categoria:Mortos em 1550
Rummad:Ganedigezhioù 1551	Categoria:Nascidos em 1551
Rummad:Marvioù 1551	Categoria:Mortos em 1551
Rummad:Ganedigezhioù 1552	Categoria:Nascidos em 1552
Rummad:Implijerien szl-1	Categoria:Usuário szl-1
Rummad:Implijerien szl-2	Categoria:Usuário szl-2
Rummad:Ganedigezhioù 1553	Categoria:Nascidos em 1553
Rummad:Implijerien szl-3	Categoria:Usuário szl-3
Rummad:1554	Categoria:1554
Rummad:Marvioù 1554	Categoria:Mortos em 1554
Rummad:Implijerien ta-1	Categoria:Usuário ta-1
Rummad:Implijerien ta-2	Categoria:Usuário ta-2
Rummad:Ganedigezhioù 1555	Categoria:Nascidos em 1555
Rummad:Ganedigezhioù 1556	Categoria:Nascidos em 1556
Rummad:1557	Categoria:1557
Rummad:Marvioù 1557	Categoria:Mortos em 1557
Rummad:1558	Categoria:1558
Rummad:Marvioù 1558	Categoria:Mortos em 1558
Rummad:1559	Categoria:1559
Rummad:Ganedigezhioù 1559	Categoria:Nascidos em 1559
Rummad:Ganedigezhioù 1560	Categoria:Nascidos em 1560
Rummad:Marvioù 1560	Categoria:Mortos em 1560
Rummad:Ganedigezhioù 1561	Categoria:Nascidos em 1561
Rummad:Marvioù 1561	Categoria:Mortos em 1561
Rummad:1562	Categoria:1562
Rummad:Marvioù 1562	Categoria:Mortos em 1562
Rummad:Ganedigezhioù 1563	Categoria:Nascidos em 1563
Rummad:Ganedigezhioù 1564	Categoria:Nascidos em 1564
Rummad:1565	Categoria:1565
Rummad:Marvioù 1565	Categoria:Mortos em 1565
Rummad:Ganedigezhioù 1566	Categoria:Nascidos em 1566
Rummad:1567	Categoria:1567
Rummad:Marvioù 1567	Categoria:Mortos em 1567
Rummad:1568	Categoria:1568
Rummad:Marvioù 1568	Categoria:Mortos em 1568
Rummad:Ganedigezhioù 1569	Categoria:Nascidos em 1569
Rummad:1570	Categoria:1570
Rummad:Ganedigezhioù 1570	Categoria:Nascidos em 1570
Rummad:Marvioù 1570	Categoria:Mortos em 1570
Rummad:1571	Categoria:1571
Rummad:Marvioù 1571	Categoria:Mortos em 1571
Rummad:Ganedigezhioù 1572	Categoria:Nascidos em 1572
Rummad:1573	Categoria:1573
Rummad:Ganedigezhioù 1573	Categoria:Nascidos em 1573
Rummad:1574	Categoria:1574
Rummad:Marvioù 1574	Categoria:Mortos em 1574
Rummad:Ganedigezhioù 1575	Categoria:Nascidos em 1575
Rummad:Ganedigezhioù 1576	Categoria:Nascidos em 1576
Rummad:1577	Categoria:1577
Rummad:Marvioù 1577	Categoria:Mortos em 1577
Rummad:Ganedigezhioù 1578	Categoria:Nascidos em 1578
Rummad:1579	Categoria:1579
Rummad:Marvioù 1579	Categoria:Mortos em 1579
Rummad:Ganedigezhioù 1580	Categoria:Nascidos em 1580
Rummad:1581	Categoria:1581
Rummad:Marvioù 1581	Categoria:Mortos em 1581
Rummad:Ganedigezhioù 1582	Categoria:Nascidos em 1582
Rummad:1583	Categoria:1583
Rummad:Marvioù 1583	Categoria:Mortos em 1583
Rummad:Ganedigezhioù 1585	Categoria:Nascidos em 1585
Rummad:1586	Categoria:1586
Rummad:Marvioù 1586	Categoria:Mortos em 1586
Rummad:Ganedigezhioù 1587	Categoria:Nascidos em 1587
Rummad:1588	Categoria:1588
Rummad:Marvioù 1588	Categoria:Mortos em 1588
Rummad:Marvioù 1589	Categoria:Mortos em 1589
Rummad:Ganedigezhioù 1590	Categoria:Nascidos em 1590
Rummad:1591	Categoria:1591
Rummad:Marvioù 1591	Categoria:Mortos em 1591
Rummad:Ganedigezhioù 1592	Categoria:Nascidos em 1592
Rummad:1593	Categoria:1593
Rummad:Marvioù 1593	Categoria:Mortos em 1593
Rummad:1594	Categoria:1594
