Afrika	África
Nabii wa uongo	Falso profeta
Beautiful Eyes	Beautiful Eyes
Number 1's	Number 1's (álbum de Destiny's Child)
Abington, Massachusetts	Abington
Pearl, Mississippi	Pearl (Mississippi)
North Bergen, New Jersey	North Bergen
Warner Robins, Georgia	Warner Robins
Kabila la Isakari	Tribo de Issacar
Vilanculo	Vilanculos
Oliver Queen (Smallville)	Oliver Queen (Smallville)
Bubanza	Bubanza (cidade)
Uharibifu wa mazingira	Impacto ambiental
Soda	Soda
Orange	Orange
Kilemerig	Língua lemerig
Roslyn, New York	Roslyn (Nova Iorque)
Dear Mama	Dear Mama
Addison Road	Addison Road
Palanga	Palanga
Mji wa Mto Rouge, Michigan	River Rouge
Tucker, Georgia	Tucker (Geórgia)
Flaviana Matata	Flaviana Matata
Mamak, Ankara	Mamak
Decatur	Decatur
Hit 'Em Up	Hit Em Up
Kikangean	Língua kangeana
Kucha-bukini	Bernieridae
Jimbo kuu	Arquidiocese
Lloyd Sherr	Lloyd Sherr
LGBT haki katika Afrika	Homossexualidade na África
Bringin' On the Heartbreak	Bringin' On the Heartbreak
Canton Charter Township, Michigan	Canton (Michigan)
Slant Magazine	Slant Magazine
The Love Album	The Love Album
Bill Buchanan	Bill Buchanan
David Archuleta (albamu)	David Archuleta (álbum)
Changes	Changes (canção de 2Pac)
Tume ya Maendeleo katika Niger Delta	Comissão de Desenvolvimento do Delta do Níger
San José del Cabo	San José del Cabo
The Pebble and the Penguin	The Pebble and the Penguin
Tai	Águia
Rick Aviles	Rick Aviles
Kitanema	Língua tanema
Redan, Georgia	Redan (Geórgia)
Kabila la Dan	Tribo de Dã
Wilaya ya Rachuonyo	Rachuonyo
Tanganyika African National Union	União Nacional Africana Tanganica
Forgiven, Not Forgotten	Forgiven, Not Forgotten
Rome	Rome (desambiguação)
Jeri	Neomixis
Jogoo	Galo
Telšiai	Telšiai
Grosse Pointe Shores, Michigan	Grosse Pointe Shores
Aaron Pierce	Aaron Pierce
Riverview, Michigan	Riverview (Michigan)
More Than Words	More Than Words
Wilaya ya Bondo	Bondo (distrito)
Selous	Reserva de Caça de Selous
Wizara ya Elimu	Ministério da Educação
Ruston, Louisiana	Ruston (Luisiana)
Amaru Entertainment	Amaru Entertainment
Ndugu wa Kiume na wa Kike wa Bethlehemu	Ordem dos Irmãos de Nossa Senhora de Belém
Slothi	Folivora
Shire (mto)	Rio Chire
Ghetto Gospel	Ghetto Gospel
21 Questions	21 Questions
Mkoa wa Ankara	Ancara (província)
Melvindale, Michigan	Melvindale
Fira	Cobra
Viwakilishi vya kuuliza	Palavra interrogativa
If I Can't	If I Can't
Urban Legend	Urban Legend (álbum)
Kerio (mto)	Rio Kerio
Keep Ya Head Up	Keep Ya Head Up
Escape	Escape (álbum de Enrique Iglesias)
Brenda's Got a Baby	Brenda's Got a Baby
Uhakiki wa Pitot	Teorema de Pitot
All Out of Love	All Out of Love
Mkoa wa Tuyên Quang	Tuyen Quang
Basutoland	Basutolândia
T-X	T-X
If I Let You Go	If I Let You Go
Orodha ya makabila ya Kenya	Demografia do Quénia
Say You'll Be There	Say You'll Be There
Cibo Matto	Cibo Matto
Lekoni-Lekori Department	Léconi-Djoué
Pac's Life (wimbo)	Pac's Life (canção)
Fransisko Solano	Francisco Solano (santo)
Ndoa (sakramenti)	Casamento religioso
Strongyloidiasis	Estrongiloidíase
Kendall, Florida	Kendall (Flórida)
Usultani wa Adal	Sultanato de Adal
Tusker FC	Tusker Football Club
I Lay My Love on You	I Lay My Love on You
Fool Again	Fool Again
Kitsamai	Língua tsamai
Syracuse	Syracuse
Live (albamu ya Usher)	Live (álbum de Usher)
Orodha ya Viumbe vya Visasili	Lista de criaturas lendárias
Sapanca	Sapanca
Forgot About Dre	Forgot About Dre
Upandaji miti	Florestamento
My Love	My Love (canção de Westlife)
Flying Without Wings	Flying Without Wings
So Many Tears	So Many Tears
Kinias	Língua nias
Wilaya za Tanzania	Distritos da Tanzânia
Selemani Ndikumana	Selemani Ndikumana
Karen Hayes	Karen Hayes
Faraja Kotta	Miss Mundo 2004
Kichokwe	Côkwe (língua)
Safura	Necator americanus
Go On Girl	Go on Girl
Wilaya ya Macomia	Macomia (distrito)
Wilaya ya Mocímboa da Praia	Mocímboa da Praia (distrito)
Do You	Do You
Part of the List	Part of the List
Wilaya ya Mueda	Mueda (distrito)
When You're Mad	When You're Mad
Wilaya ya Quissanga	Quissanga (distrito)
Wilaya ya Nangade	Nangade (distrito)
Wilaya ya Meluco	Meluco (distrito)
Wilaya ya Palma	Palma (distrito)
Wilaya ya Muidumbe	Muidumbe (distrito)
Wilaya ya Namuno	Namuno (distrito)
Wilaya ya Mecúfi	Mecúfi (distrito)
Trapped	Trapped (canção de Tupac Shakur)
Wilaya ya Ibo	Ibo (distrito)
Peachtree City, Georgia	Peachtree City
Kipwe	Dryoscopus
How Do U Want It	How Do U Want It
Vicente Guerrero, Tlaxcala	Vicente Guerrero (México)
Kimwotlap	Língua mwotlap
Addai	Tadeu de Edessa
Tracy Strauss	Tracy Strauss
Usalama wa Kijamii / Ruzuku	Seguridade social
You Can't See Me	You Can't See Me
Utica, New York	Utica (Nova Iorque)
Universidade do Estado de Minas Gerais	Universidade do Estado de Minas Gerais
Belleville, Michigan	Belleville (Michigan)
Baltasar and Blimunda	Memorial do Convento
Ecorse, Michigan	Ecorse
Bob Marley & The Wailers	Bob Marley & The Wailers
Mwongozaji wa filamu	Diretor de cinema
Historia ya Uislamu	Cronologia do islão
Mike Novick	Mike Novick
Zuwakulu	Barbaças
Angela Damas	Miss Mundo 2002
Negus	Negus
Kabila la Zebuluni	Tribo de Zebulom
Vipaji vya Roho Mtakatifu	Sete Dons do Espírito Santo
Konrado wa Piacenza	Conrado de Placência
Candler-McAfee, Georgia	Candler-McAfee
Tizimín, Yucatán	Tizimín (município)
I Ain't Mad at Cha	I Ain't Mad at Cha
Liturujia ya Braga	Rito bracarense
Tha Trademarc	Tha Trademarc
*NSYNC	*NSYNC
Because of You (wimbo wa Ne-Yo)	Because of You (canção de Ne-Yo)
Weston, Massachusetts	Weston (Massachusetts)
Mtawa	Religioso
Wickiana	Wickiana
Kikamba	Língua kikamba
Remmy Ongala	Remmy Ongala
All Bout U	All bout U
Cassie (albamu)	Cassie (álbum)
That's the Way It Is	That's the Way It Is (canção)
Komo Department	Komo
Noya Department	Noya
Afya na Mwonekano wa Michael Jackson	Saúde e aparência de Michael Jackson
What About Now	What About Now (canção de Daughtry)
Mad (wimbo)	Mad (canção)
Majina ya Yesu katika Agano Jipya	Nomes e títulos de Jesus no Novo Testamento
Wilaya ya Chiúre	Chiúre (distrito)
Wilaya ya Ancuabe	Ancuabe (distrito)
Mikono Yenye Vipawa: Hadithi Ya Ben Carson	Gifted Hands: The Ben Carson Story
Mableton, Georgia	Mableton
Scarlet Ortiz	Scarlet Ortiz
Obvious	Obvious
Kiapma	Língua apma
Uislamu nchini Angola	Islamismo em Angola
Wanted Dead or Alive	Wanted Dead or Alive (canção de Tupac Shakur)
Filipo wa Yesu	Filipe de Jesus
Wanksta	Wanksta
Greg Cipes	Greg Cipes
Sylvia Bahame	Miss Mundo 2003
Misemo	Bordão
Ramiro Corrales	Ramiro Corrales
Do You Know	Do You Know (álbum de Jessica Simpson)
Ferdinand Alquié	Ferdinand Alquié
Uzazi wa mpango kwa njia asilia	Planejamento familiar natural
Tani GT	Arqueação bruta
Iron Flag	Iron Flag
Kidenenda	Cisticola
Patrologia Orientalis	Patrologia Orientalis
Wayne Palmer	Wayne Palmer
So Sick	So Sick
Closer	Closer (canção de Ne-Yo)
Grosse Pointe Park, Michigan	Grosse Pointe Park
Grosse Pointe Woods, Michigan	Grosse Pointe Woods
Conrad Bain	Conrad Bain
Because You Loved Me	Because You Loved Me
Jamii:Wanamuziki kwa mtindo	Categoria:Músicos por estilo musical
Komo-Mondah Department	Komo-Mondah
Flat Rock, Michigan	Flat Rock (Michigan)
Wakuu wa Serikali ya Kenya	Lista de primeiros-ministros do Quénia
Mradi wa Ramani ya Malaria	Projeto do Atlas da Malária
Mayumba	Mayumba
Dini nchini Benin	Religião no Benim
Mto Kagera	Rio Kagera
’s-Hertogenbosch	's-Hertogenbosch
Nabii Mika	Miqueias
Kiajie	Língua ajië
Huell Howser	Huell Howser
Gracie Carvalho	Gracie Carvalho
Atherton, California	Atherton
Kigezo:Location map Alberta	Predefinição:Mapa de localização/Alberta
Yenimahalle, Ankara	Yenimahalle
Monapo	Monapo (distrito)
Usimamizi	Administração
Bump n' Grind	Bump n' Grind
East Point, Georgia	East Point
Carla Marins	Carla Marins
Jamii:Mbegu	Categoria:!Esboços
Jamii:Ukabidhi wa Wikipedia	Categoria:!Administração da Wikipédia
Jamii:Sayari	Categoria:Planetas
Jamii:Gimba la angani	Categoria:Objetos astronómicos
Jamii:Mbegu za muziki	Categoria:!Esboços sobre música
Jamii:Mbegu za utamaduni	Categoria:!Esboços sobre cultura
Jamii:Utamaduni	Categoria:Cultura
Jamii:Miongo	Categoria:Décadas
Jamii:Miaka	Categoria:Anos
Jamii:Bara	Categoria:Continentes
Jamii:Gandunia	Categoria:Tectónica de placas
Jamii:Jiolojia	Categoria:Geologia
Jamii:Orodha	Categoria:Listas
Utamaduni wa Nigeria	Cultura da Nigéria
Deal, New Jersey	Deal (Nova Jérsei)
Semi	Ditado popular
El Intransigente	El Intransigente
Edmond Debeaumarché	Edmond Debeaumarché
James Heller	James Heller
Exit 13	Exit 13
Kihano	Língua raga
Hard Knock Life (Ghetto Anthem)	Hard Knock Life (Ghetto Anthem)
Miaka ya 10	Década de 10
Musa Otieno	Musa Otieno
James Kirkwood	James Kirkwood Jr.
Pran	Pran
Manowari	Navio de guerra
Keep Their Heads Ringin'	Keep Their Heads Ringin'
Majek Fashek	Majek Fashek
Kipaama	Língua paama
John Bettis	John Bettis
INO Records	INO Records
Wamormoni	Mórmon
Herald (Glasgow)	The Herald
Murder Was the Case	Murder Was the Case
Kigezo:Mfumo wa jua na sayari zake	Predefinição:Sistema Solar
Kinayi	Língua nayi
Kisheko	Língua sheko
Sigtuna	Sigtuna
Kayoa	Kayoa
Mwenyezi Mungu	El Shaddai
Orodha ya Marais wa Komori	Presidente das Comores
Ancuabe	Ancuabe (Moçambique)
Natalie Grant	Natalie Grant
Danny Jacobs	Danny Jacobs
Wilaya za Kenya	Distritos do Quénia
Sanaa	Numeração das artes
Härnösand	Härnösand
Kiambu	Kiambu
Lango:Ujenzi	Portal:Arquitetura e urbanismo
Mtumiaji:Doc James/Health care	Livro:Medicina
Kigezo:User uk-2	Predefinição:User uk-2
Queen of My Heart	Queen of My Heart
Kichiga (lugha)	Língua rukiga
Waarusha	Arusha
Orodha ya Marais wa Angola	Lista de presidentes de Angola
Lango:Jiografia	Portal:Geografia
Democratic Party (Kenya)	Partido Democrático (Quênia)
Kigogo	Língua gogo
Kilugbara	Língua lugbara
Liboi	Liboi
Mr. Smith	Mr. Smith
Space Jam (kibwagizo)	Space Jam (trilha sonora)
Muziki wa Angola	Música de Angola
Afya ya jamii	Saúde comunitária
Tatata	Batis (ave)
Back in Business	Back in Business
Nasaba ya akina Antonin	Dinastia antonina
Beverley Kelso	Beverley Kelso
Timeless	Timeless (álbum de Martina McBride)
The DEFinition	The DEFinition
10 (albamu)	10 (álbum)
G.O.A.T.	G.O.A.T.
Just Like You	Just Like You (álbum)
Phenomenon	Phenomenon (álbum)
Martina	Martina (álbum de Martina McBride)
Uga sumaku	Magnetismo
Kisakao	Língua sakao
Wilaya ya Handeni	Handeni
The Way It Is	The Way It Is
Playa Cardz Right	Playa Cardz Right
Elmont, New York	Elmont (Nova Iorque)
Kikadazan ya Pwani	Língua kadazan
Norplant	Norplant
Palma (Msumbiji)	Palma (Moçambique)
Renee Walker	Renee Walker
Morris O'Brian	Morris O'Brian
Us Against the World	Us Against the World
Kiha	Giha
Mikronesia	Micronésia
Paraná	Paraná (desambiguação)
Jim Florentine	Jim Florentine
Kichopi	Língua chope
Kigaa	Língua gaa
Kanisa Katoliki la Kigiriki la Masedonia	Igreja Greco-Católica Macedónica
S. Scott Bullock	S. Scott Bullock
Milo Pressman	Milo Pressman
Ron Kenoly	Ron Kenoly
Natural Born Killaz	Natural Born Killaz
Majimbo ya Nigeria	Lista de estados da Nigéria por população
Wilaya za Uganda	Distritos de Uganda
Been There, Done That	Been There, Done That
Bea Alonzo	Bea Alonzo
Kivera'a	Língua vera'a
Norrtälje	Norrtälje
Anna Favella	Anna Favella
Anna Rita Del Piano	Anna Rita Del Piano
Nature's Valley	Nature's Valley
Ngiri	Facóquero
Lango:Jamii	Portal:Sociedade
Kasi	Rapidez
Kimasaaba (lugha)	Língua masaba
Jimbo la Enugu	Enugu (estado)
Uzani atomia	Massa atômica
Nikolasi Saggio wa Longobardi	Nicola Saggio
Hekalu la Yerusalemu	Templo de Jerusalém
Kiwaja	Língua waja
Kitagbanwa	Língua tagbanwa aborlana
Kitagbanwa-Calamian	Língua tagbanwa calamiana
Kitagbanwa ya Katikati	Língua tagbanwa central
Lango:Sanaa	Portal:Arte
Kigezo:Quote	Predefinição:Quote
Mwembe	Mangifera indica
Jamii:Watu wa Ujerumani	Categoria:Alemães
Jamii:Watu wa Marekani	Categoria:Estado-unidenses
Jamii:Watu wa Austria	Categoria:Austríacos
Jamii:Watu wa Uholanzi	Categoria:Neerlandeses
Jamii:Watu wa Ufalme wa Muungano	Categoria:Britânicos
Jamii:Watu wa Ufaransa	Categoria:Franceses
Jamii:Watu wa Jamhuri ya Dominika	Categoria:Dominicanos
Jamii:Filamu za Marekani	Categoria:Filmes dos Estados Unidos
Jamii:Watu wa Jibuti	Categoria:Djibutienses
Jamii:Watu wa Uswisi	Categoria:Suíços
Jamii:Watu wa Denmark	Categoria:Dinamarqueses
Jamii:Watu wa Italia	Categoria:Nacionais da Itália
Jamii:Mito ya Ulaya	Categoria:Rios da Europa
Jamii:Wanamuziki wa Marekani	Categoria:Músicos dos Estados Unidos
Jamii:Milima ya Ulaya	Categoria:Montanhas da Europa
Jamii:Waandaaji wa Filamu	Categoria:Cineastas
Jamii:Wachezaji Mpira wa Ujerumani	Categoria:Futebolistas da Alemanha
Kigezo:Userbox	Predefinição:Userbox
Pat Finn	Pat Finn
Kigezo:Wikipedialang	Predefinição:Wikipédia em outras línguas
Kigezo:Location map Uingereza	Predefinição:Mapa de localização/Inglaterra
Jamii:Sheria	Categoria:Direito
Jamii:Nchi	Categoria:Países
Jamii:Uchumi	Categoria:Economia
Wikipedia:Wakabidhi	Wikipédia:Administradores
Kumbikumbi	Hodotermitidae
Jamii:Makabila ya Kenya	Categoria:Grupos étnicos do Quénia
Jamii:Makabila ya Malawi	Categoria:Grupos étnicos do Malawi
Jamii:Makabila ya Msumbiji	Categoria:Grupos étnicos de Moçambique
Jamii:Makabila ya Nigeria	Categoria:Grupos étnicos da Nigéria
Kigezo:Mbegu-michezo	Predefinição:Esboço-desporto
Jamii:Kazakhstan	Categoria:Cazaquistão
Jamii:Watu	Categoria:Pessoas
Wikipedia:Bureaucrats	Wikipédia:Burocratas
Jamii:Watu kutokana na kazi	Categoria:Pessoas por ocupação
Wikipedia:Bots	Wikipédia:Robôs
Jamii:Wakati	Categoria:Tempo
Jamii:Intaneti	Categoria:Internet
Jamii:Makabila ya Tanzania	Categoria:Grupos étnicos da Tanzânia
Jamii:Makabila ya Uganda	Categoria:Grupos étnicos de Uganda
Jamii:Pesa	Categoria:Dinheiro
Jamii:Uhandisi	Categoria:Engenharia
Kulala kwa Mama wa Mungu	Dormição de Maria
Jamii:Nchi ya Kihistoria ya Ulaya	Categoria:Estados extintos da Europa
Jamii:Tiba	Categoria:Medicina
Jamii:Siasa	Categoria:Política
Jamii:Elimu	Categoria:Educação
Jamii:Sanaa	Categoria:Arte
Kaunas	Kaunas
Misri	Egito
Jamii:2013	Categoria:2013
Vitabu vya Wafalme	Livro dos Reis
Liwali	Uale
Jamii:Wanafalsafa	Categoria:Filósofos
Jamii:Uchaguzi	Categoria:Eleições
Cypress	Cypress
Mark (pesa)	Marco (moeda)
Kigezo:Bot	Predefinição:Robô
Nishati Nukta Sifuri	Energia de ponto zero
Pinocchio	Pinóquio (filme)
Edward Moss	Edward Moss
Kanada	Canadá
Jamii:Hungaria	Categoria:Hungria
Jamii:Ubelgiji	Categoria:Bélgica
Jamii:Kupro	Categoria:Chipre
Jamii:Ucheki	Categoria:República Checa
Jamii:Denmark	Categoria:Dinamarca
Jamii:Estonia	Categoria:Estónia
Jamii:Ufini	Categoria:Finlândia
Jamii:Ugiriki	Categoria:Grécia
Jamii:Latvia	Categoria:Letónia
Jamii:Iceland	Categoria:Islândia
Jamii:Luxemburg	Categoria:Luxemburgo
Jamii:Lituanya	Categoria:Lituânia
Jamii:Malta	Categoria:Malta
Jamii:Uswidi	Categoria:Suécia
Jamii:Slovakia	Categoria:Eslováquia
Jamii:Slovenia	Categoria:Eslovénia
Everyday Sunday	Everyday Sunday
Jamii:Makala nzuri	Categoria:!Artigos destacados
Wikipedia:About	Wikipédia:Sobre a Wikipédia
Jamii:Vipimo vya eneo	Categoria:Unidades de área
Abigaili	Abigail
Jamii:Wanakemia	Categoria:Químicos
Jamii:Michezo ya kompyuta	Categoria:Jogos eletrônicos
Jamii:Wikipedia image copyright templates	Categoria:!Predefinições para imagens
Lango:Sayansi	Portal:Ciência
Jamii:Berlin	Categoria:Berlim
Mapinduzi ya kijeshi ya 1982 nchini Kenya	Tentativa de golpe de Estado no Quênia em 1982
Kigezo:Flag icon	Predefinição:ÍconeBandeira
Jamii:Nchi za Ulaya	Categoria:Países da Europa
Jamii:Ulaya	Categoria:Europa
Jalidi	Geada
Kigezo:Documentation	Predefinição:Documentação
Mwanamitindo	Modelo (profissão)
Jamii:Wikipedia Wakabidhi	Categoria:!Administradores
Daktari	Doutor
33Miles	33Miles
Jamii:Wanawikipedia	Categoria:!Wikipedistas
Jamii:Wanawikipedia lugha kwa lugha	Categoria:!Wikipedistas por idioma
Wikipedia:Msimamo wa kutopendelea upande	Wikipédia:Princípio da imparcialidade
Kimondo cha Chelyabinsk	Meteoro de Cheliabinsk
Wikipedia:Uharabu	Wikipédia:Vandalismo
Wikipedia:Makala zilizoombwa	Wikipédia:Artigos pedidos
Aisha	Aisha bint Abu Bakr
Wikipedia:Vita ya uhariri	Wikipédia:Guerra de edições
Biashara	Negócio
Instituto Federal da Bahia	Instituto Federal da Bahia
Kigezo:Softredirect	Predefinição:Pseudorredirecionamento
Gosbert Begumisa Blandes	Gosbert Begumisa Blandes
Kigezo:Futa	Predefinição:ER
Balama	Balama
Jamii:Teknolojia	Categoria:Tecnologia
Big Daddy Weave	Big Daddy Weave
Tiba ya kubadilisha Homoni zinazofanana kibayolojia	Terapia de reposição hormonal bioidêntica
Uongo	Mentira
Jamii:Lugha	Categoria:Línguas
Jamii:Majina ya watu	Categoria:Prenomes
Jamii:Kalenda	Categoria:Calendários
Jamii:Wikipedia	Categoria:Wikipédia
Jamii:Wikipedia kwa lugha tofauti	Categoria:Versões da Wikipédia
Bovinae	Bovinos
Wikipedia:Kanusho kwa jumla	Wikipédia:Aviso geral
Jamii:Kurasa zenye viungo vilivyovunjika	Categoria:!Páginas com ficheiros inexistentes
Nadia Yassir	Nadia Yassir
Jamii:Miji ya Ucheki	Categoria:Cidades da República Checa
Jamii:Miji ya Ulaya	Categoria:Cidades da Europa
Jamii:Miji nchi kwa nchi	Categoria:Cidades por país
Wikipedia:Takwimu	Wikipédia:Estatísticas
Lango:Ulaya	Portal:Europa
By The Tree	By the Tree
Kigezo:Navbox	Predefinição:Navbox
Marieta Severo	Marieta Severo
Channel O	Channel O
Kigezo:Track listing	Predefinição:Lista de faixas
Curtis Manning	Curtis Manning
Kibushi	Língua bushi
Haki	Justiça
Wakatoliki wa Kale	Velha Igreja Católica
Jamii:Miji ya Uajemi	Categoria:Cidades do Irão
Da Joint	Da Joint
Jamii:Watu walio hai	Categoria:Pessoas vivas
Kigezo:Ukweli	Predefinição:Carece de fontes
Jamii:Kompyuta	Categoria:Computação
Kisuri	Língua suri
Lango:Biografia	Portal:Biografias
Kagoshima	Kagoshima (desambiguação)
Rizavu	Reserva indígena (Estados Unidos)
Jamii:Flag templates	Categoria:!Predefinições sobre bandeiras
Kigezo:!!	Predefinição:!!
Kigezo:Navbar	Predefinição:Tnavbar
Jamii:Formatting templates	Categoria:!Predefinições de formatação
Kigezo:Okina	Predefinição:Okina
Kigezo:Transclude	Predefinição:Transclude
Imani	Fé
Kigezo:Clear	Predefinição:Limpar
Kigezo:Col-break	Predefinição:Col-break
Kigezo:Col-begin	Predefinição:Col-begin
Kigezo:Anchor	Predefinição:Âncora
Kiluo (lugha ya Tanzania)	Língua luo
Wikipedia:Makala za msingi za kamusi elezo	Wikipédia:Artigos essenciais
Jamii:Afrika	Categoria:África
Jamii:Julai	Categoria:Julho
Jamii:Dola Huru	Categoria:Província do Estado Livre
Jamii:Rasi ya Magharibi	Categoria:Província do Cabo Oriental
Jamii:Gauteng	Categoria:Província de Gauteng
Jamii:Namba	Categoria:Números
Jamii:Juni	Categoria:Junho
Jamii:KwaZulu-Natal	Categoria:Província de KwaZulu-Natal
Jamii:Mpumalanga	Categoria:Província de Mpumalanga
Jamii:Rasi ya Kaskazini	Categoria:Província do Cabo Setentrional
Jamii:Biblia	Categoria:Bíblia
Jamii:Limpopo	Categoria:Província do Limpopo
Jamii:Rasi ya Mashariki	Categoria:Província do Cabo Ocidental
Jamii:Vitabu	Categoria:Livros
Jamii:Miezi	Categoria:Meses
Kigezo:Wikisource	Predefinição:Wikisource
Kigezo:Babel	Predefinição:Babel
Kigezo:Commons	Predefinição:Commons
Kigezo:Link GA	Predefinição:Bom interwiki
Kigezo:Reflist	Predefinição:Referências
Jamii:Hospitali	Categoria:Hospitais
UR	UR
Jamii:Waigizaji Filamu	Categoria:Atores de cinema
Kigezo:Taylor Swift	Predefinição:Taylor Swift
Kigezo:AGO	Predefinição:AGO
Jamii:Wikipedia:Mradi	Categoria:!WikiProjetos
Kigezo:Mbegu	Predefinição:Esboço
Jamii:Vipindi vya kihistoria	Categoria:Eras históricas
Kigezo:User af-1	Predefinição:User af-1
Kigezo:User ar-1	Predefinição:User ar-1
Kigezo:User ast-1	Predefinição:User ast-1
Kigezo:User az	Predefinição:User az
Kigezo:User bar-1	Predefinição:User bar-1
Kigezo:User eo-1	Predefinição:User eo-1
Kigezo:Tazama pia	Predefinição:VT
Kigezo:User da-2	Predefinição:User da-2
Kigezo:User da	Predefinição:User da
Kigezo:User ca-1	Predefinição:User ca-1
Kigezo:User be-2	Predefinição:User be-2
Kigezo:User da-1	Predefinição:User da-1
Kigezo:User cs-1	Predefinição:User cs-1
Kigezo:User bg-1	Predefinição:User bg-1
Kigezo:User eo-3	Predefinição:User eo-3
Kigezo:User de	Predefinição:User de
Kigezo:User de-1	Predefinição:User de-1
Kigezo:User eu	Predefinição:User eu
Kigezo:User et-1	Predefinição:User et-1
Kigezo:User el	Predefinição:User el
Kigezo:User es-N	Predefinição:User es
Kigezo:User de-3	Predefinição:User de-3
Kigezo:User en-3	Predefinição:User en-3
Kigezo:User el-1	Predefinição:User el-1
Kigezo:User en-1	Predefinição:User en-1
Kigezo:User en-2	Predefinição:User en-2
Kigezo:User eo-2	Predefinição:User eo-2
Kigezo:User en-4	Predefinição:User en-4
Kigezo:User fi	Predefinição:User fi
Kigezo:User en-0	Predefinição:User en-0
Kigezo:User en	Predefinição:User en
Kigezo:User de-2	Predefinição:User de-2
Kigezo:User es-1	Predefinição:User es-1
Kigezo:User fa	Predefinição:User fa
Kigezo:User fi-1	Predefinição:User fi-1
Kigezo:User fr-1	Predefinição:User fr-1
Jamii:Utamaduni nchi kwa nchi	Categoria:Cultura por país
Jamii:Maisha	Categoria:Vida
Kigezo:User gl-1	Predefinição:User gl-1
Kigezo:User ia-2	Predefinição:User ia-2
Kigezo:User hr	Predefinição:User hr
Kigezo:User hu	Predefinição:User hu
Kigezo:User id-3	Predefinição:User id-3
Kigezo:User io-3	Predefinição:User io-3
Kigezo:User it-3	Predefinição:User it-3
Kigezo:User grc-1	Predefinição:User grc-1
Kigezo:User sk	Predefinição:User sk
Kigezo:User tr-2	Predefinição:User tr-2
Kigezo:User fr-2	Predefinição:User fr-2
Kigezo:User tr	Predefinição:User tr
Kigezo:User ja	Predefinição:User ja
Kigezo:User ja-1	Predefinição:User ja-1
Kigezo:User it-1	Predefinição:User it-1
Kigezo:User hr-1	Predefinição:User hr-1
Kigezo:User fr	Predefinição:User fr
Kigezo:User gsw-1	Predefinição:User gsw-1
Jamii:Lugha za Afrika Kusini	Categoria:Línguas da África do Sul
Jamii:Utalii	Categoria:Turismo
Jamii:Lugha za Namibia	Categoria:Línguas da Namíbia
Jamii:Februari	Categoria:Fevereiro
Jamii:1957	Categoria:1957
Jamii:1949	Categoria:1949
Jamii:1927	Categoria:1927
Jamii:1919	Categoria:1919
Kigezo:Location map/Info	Predefinição:Mapa de localização/info
Jamii:Wadudu	Categoria:Insectos
Kigezo:Country data Tajikistan	Predefinição:Country data Tajiquistão
Jamii:Moldova	Categoria:Moldávia
Jamii:Azerbaijan	Categoria:Azerbaijão
Kigezo:Football squad mid	Predefinição:Football squad mid
Jamii:Asia	Categoria:Ásia
Jamii:Chile	Categoria:Chile
Jamii:Majimbo ya Afrika Kusini	Categoria:Províncias da África do Sul
Jamii:Karne ya 21	Categoria:Século XXI
Jamii:Lesotho	Categoria:Lesoto
Jamii:Vigezo vya ukabidhi	Categoria:!Predefinições de manutenção
Jamii:User uk	Categoria:Usuários uk
Jamii:Amerika Kusini	Categoria:América do Sul
Jamii:1930	Categoria:1930
Jamii:User uk-N	Categoria:Usuário uk
Jamii:1936	Categoria:1936
Jamii:1947	Categoria:1947
Kigezo:Intricate template	Predefinição:Predefinição complexa
Jamii:1937	Categoria:1937
Jamii:1940	Categoria:1940
Jamii:1934	Categoria:1934
Jamii:1960	Categoria:1960
Jamii:1943	Categoria:1943
Jamii:1951	Categoria:1951
Jamii:1942	Categoria:1942
Jamii:Mikoa ya Italia	Categoria:Regiões da Itália
Jamii:1959	Categoria:1959
Jamii:1938	Categoria:1938
Jamii:1928	Categoria:1928
Jamii:1913	Categoria:1913
Jamii:1918	Categoria:1918
Jamii:1954	Categoria:1954
Jamii:Malaysia	Categoria:Malásia
Jamii:1941	Categoria:1941
Jamii:1955	Categoria:1955
Jamii:1950	Categoria:1950
Kigezo:Lang-ja	Predefinição:Lang-ja
Jamii:Chakula	Categoria:Alimentos
Jamii:1921	Categoria:1921
Jamii:1977	Categoria:1977
Jamii:1946	Categoria:1946
Jamii:1948	Categoria:1948
Jamii:1932	Categoria:1932
Jamii:1945	Categoria:1945
Kigezo:Country data Kuwait	Predefinição:Country data Kuwait
Kigezo:Mod	Predefinição:Mod
Jamii:1923	Categoria:1923
Jamii:1935	Categoria:1935
Jamii:1910	Categoria:1910
Jamii:1917	Categoria:1917
Jamii:1904	Categoria:1904
Jamii:1926	Categoria:1926
Kigezo:NowCommons	Predefinição:Now Commons
Jamii:1907	Categoria:1907
Jamii:1914	Categoria:1914
Kigezo:User sv	Predefinição:User sv
Kigezo:ISO639-3 documentation	Predefinição:ISO639-3Documentação
Jamii:1929	Categoria:1929
Jamii:1920	Categoria:1920
Kigezo:User it	Predefinição:User it
Jamii:1925	Categoria:1925
Kigezo:User uk	Predefinição:User uk
Jamii:1905	Categoria:1905
Jamii:1915	Categoria:1915
Kigezo:User es-2	Predefinição:User es-2
Jamii:1908	Categoria:1908
Kigezo:Welcome	Predefinição:Bem-vindo(a)
Jamii:1901	Categoria:1901
Jamii:1903	Categoria:1903
Jamii:1902	Categoria:1902
Jamii:1900	Categoria:1900
