Afrika	África
Kingston, New York	Kingston (Nova Iorque)
Hershey, Pennsylvania	Hershey (Pensilvânia)
Los Altos Hills, Kalifornia	Los Altos Hills
Centralia, Washington	Centralia (Washington)
Vivaise	Vivaise
Puisieux-et-Clanlieu	Puisieux-et-Clanlieu
Vivières	Vivières
Trucy	Trucy
Voyenne	Voyenne
Villequier-Aumont	Villequier-Aumont
Reuilly-Sauvigny	Reuilly-Sauvigny
Villers-le-Sec, Aisne	Villers-le-Sec (Aisne)
Prouvais	Prouvais
Golden Valley, Minnesota	Golden Valley (Minnesota)
Uvalde, Texas	Uvalde
Johnson City, Texas	Johnson City (Texas)
Valparaiso, Indiana	Valparaiso (Indiana)
Saint-Aubin, Aisne	Saint-Aubin (Aisne)
Vierzy	Vierzy
Viels-Maisons	Viels-Maisons
Renansart	Renansart
Rocourt-Saint-Martin	Rocourt-Saint-Martin
Viel-Arcy	Viel-Arcy
Vaudesson	Vaudesson
Raillimont	Raillimont
Rozet-Saint-Albin	Rozet-Saint-Albin
Royaucourt-et-Chailvet	Royaucourt-et-Chailvet
Romeny-sur-Marne	Romeny-sur-Marne
Pierremande	Pierremande
Perles, Aisne	Perles
Pontru	Pontru
Proix	Proix
Proisy	Proisy
Pontavert	Pontavert
Presles-et-Thierny	Presles-et-Thierny
Noroy-sur-Ourcq	Noroy-sur-Ourcq
Montigny-sur-Crécy	Montigny-sur-Crécy
Guarbecque	Guarbecque
Nogentel	Nogentel
Guémappe	Guémappe
Nauroy	Nauroy
Guemps	Guemps
Menneville, Aisne	Menneville (Aisne)
Guigny	Guigny
Neuve-Maison	Neuve-Maison
Origny-Sainte-Benoite	Origny-Sainte-Benoite
Molinchart	Molinchart
Guinecourt	Guinecourt
Mareuil-en-Dôle	Mareuil-en-Dôle
Montreuil-aux-Lions	Montreuil-aux-Lions
Ployart-et-Vaurseine	Ployart-et-Vaurseine
Guisy	Guisy
Nampteuil-sous-Muret	Nampteuil-sous-Muret
Louâtre	Louâtre
Parcy-et-Tigny	Parcy-et-Tigny
Haillicourt	Haillicourt
Montigny-sous-Marle	Montigny-sous-Marle
Passy-en-Valois	Passy-en-Valois
Rio Grande (Rio Grande do Sul)	Rio Grande (Rio Grande do Sul)
Mandriva	Mandriva
Morcourt, Aisne	Morcourt (Aisne)
NGC 7252	NGC 7252
Bakteria NDM-1	NDM-1
Nampcelles-la-Cour	Nampcelles-la-Cour
Meurival	Meurival
Mondrepuis	Mondrepuis
Pargnan	Pargnan
Parpeville	Parpeville
Orainville	Orainville
Montlevon	Montlevon
Melody Time	Tempo de Melodia
Ploisy	Ploisy
Lislet	Lislet
Neuflieux	Neuflieux
Montchâlons	Montchâlons
Monceau-le-Neuf-et-Faucouzy	Monceau-le-Neuf-et-Faucouzy
Noyales	Noyales
Mâchecourt	Mâchecourt
Oulchy-la-Ville	Oulchy-la-Ville
Nesles-la-Montagne	Nesles-la-Montagne
Montbrehain	Montbrehain
Monthiers	Monthiers
Mézy-Moulins	Mézy-Moulins
Le Verguier	Le Verguier
Montigny-le-Franc	Montigny-le-Franc
Muscourt	Muscourt
Omissy	Omissy
Marizy-Saint-Mard	Marizy-Saint-Mard
Montgru-Saint-Hilaire	Montgru-Saint-Hilaire
Monnes	Monnes
Pancy-Courtecon	Pancy-Courtecon
Montloué	Montloué
Oulches-la-Vallée-Foulon	Oulches-la-Vallée-Foulon
Chaitanya Mahaprabhu	Chaitanya Mahaprabhu
Mézières-sur-Oise	Mézières-sur-Oise
Halinghen	Halinghen
Missy-lès-Pierrepont	Missy-lès-Pierrepont
Monthurel	Monthurel
Priez	Priez
Mauregny-en-Haye	Mauregny-en-Haye
Mercin-et-Vaux	Mercin-et-Vaux
Longueval-Barbonval	Longueval-Barbonval
Mont-d'Origny	Mont-d'Origny
Mont-Saint-Père	Mont-Saint-Père
Monthenault	Monthenault
Pont-Saint-Mard	Pont-Saint-Mard
Oigny-en-Valois	Oigny-en-Valois
Petit-Verly	Petit-Verly
Nouvion-le-Vineux	Nouvion-le-Vineux
Montgobert	Montgobert
Ly-Fontaine	Ly-Fontaine
Plomion	Plomion
Œuilly, Aisne	Œuilly (Aisne)
Nanteuil-Notre-Dame	Nanteuil-Notre-Dame
Ollezy	Ollezy
Mesbrecourt-Richecourt	Mesbrecourt-Richecourt
Moussy-Verneuil	Moussy-Verneuil
Paissy	Paissy
Martigny-Courpierre	Martigny-Courpierre
Pleine-Selve, Aisne	Pleine-Selve (Aisne)
Origny-en-Thiérache	Origny-en-Thiérache
Papleux	Papleux
Missy-sur-Aisne	Missy-sur-Aisne
Mont-Saint-Jean, Aisne	Mont-Saint-Jean (Aisne)
Lugny, Aisne	Lugny (Aisne)
Nouvion-et-Catillon	Nouvion-et-Catillon
Mennevret	Mennevret
Montigny-Lengrain	Montigny-Lengrain
Saint-Thomas, Aisne	Saint-Thomas (Aisne)
Serval, Aisne	Serval (Aisne)
Sancy-les-Cheminots	Sancy-les-Cheminots
Suzy, Aisne	Suzy (Aisne)
Evanston, Wyoming	Evanston (Wyoming)
East Lansing, Michigan	East Lansing
Saint-Andéol-de-Vals	Saint-Andéol-de-Vals
Nevada, Iowa	Nevada (Iowa)
Saint-Cierge-la-Serre	Saint-Cierge-la-Serre
Désaignes	Désaignes
Saint-Étienne-de-Serre	Saint-Étienne-de-Serre
Limé	Limé
Neuville-sur-Ailette	Neuville-sur-Ailette
L'Épine-aux-Bois	L'Épine-aux-Bois
Pernant	Pernant
Saint-Christol, Ardèche	Saint-Christol (Ardèche)
Le Plessier-Huleu	Le Plessier-Huleu
Nouvion-le-Comte	Nouvion-le-Comte
Montbavin	Montbavin
Parfondeval, Aisne	Parfondeval (Aisne)
Morsain	Morsain
Mont-Saint-Martin, Aisne	Mont-Saint-Martin (Aisne)
Montescourt-Lizerolles	Montescourt-Lizerolles
Le Neubourg	Le Neubourg
Ardes	Ardes
Noircourt	Noircourt
Monceau-le-Waast	Monceau-le-Waast
Ognes, Aisne	Ognes (Aisne)
Lucy-le-Bocage	Lucy-le-Bocage
Montcornet, Aisne	Montcornet (Aisne)
Nogent-l'Artaud	Nogent-l'Artaud
Paars	Paars
Missy-aux-Bois	Missy-aux-Bois
Orgeval, Aisne	Orgeval (Aisne)
Luzoir	Luzoir
Mesnil-Saint-Laurent	Mesnil-Saint-Laurent
Marizy-Sainte-Geneviève	Marizy-Sainte-Geneviève
Mennessis	Mennessis
Montfaucon, Aisne	Montfaucon (Aisne)
Logny-lès-Aubenton	Logny-lès-Aubenton
Prisces	Prisces
Marcy-sous-Marle	Marcy-sous-Marle
La Ville-aux-Bois-lès-Dizy	La Ville-aux-Bois-lès-Dizy
Guivry	Guivry
La Neuville-en-Beine	La Neuville-en-Beine
La Vallée-Mulâtre	La Vallée-Mulâtre
Grugies	Grugies
Bayonville	Bayonville
Brivezac	Brivezac
Concèze	Concèze
Dolus-d'Oléron	Dolus-d'Oléron
Chenailler-Mascheix	Chenailler-Mascheix
Ameuvelle	Ameuvelle
Beyssac	Beyssac
Chauffour-sur-Vell	Chauffour-sur-Vell
Cublac	Cublac
Astaillac	Astaillac
Épieds, Aisne	Épieds (Aisne)
Condé-sur-Aisne	Condé-sur-Aisne
La Neuville-Housset	La Neuville-Housset
Faucoucourt	Faucoucourt
Droizy	Droizy
Évergnicourt	Évergnicourt
Boisleux-Saint-Marc	Boisleux-Saint-Marc
Écourt-Saint-Quentin	Écourt-Saint-Quentin
Bailleul-Sir-Berthoult	Bailleul-Sir-Berthoult
La Cauchie	La Cauchie
Saint-Étienne-au-Mont	Saint-Étienne-au-Mont
Hermies	Hermies
Beauvoir-Wavans	Beauvoir-Wavans
Estrée-Blanche	Estrée-Blanche
Boisleux-au-Mont	Boisleux-au-Mont
Audrehem	Audrehem
Camiers	Camiers
Boisjean	Boisjean
Hendecourt-lès-Ransart	Hendecourt-lès-Ransart
Bouquehault	Bouquehault
Bonningues-lès-Calais	Bonningues-lès-Calais
Boisdinghem	Boisdinghem
Wimille	Wimille
Écoivres	Écoivres
Brancourt-le-Grand	Brancourt-le-Grand
Cambligneul	Cambligneul
Fouquières-lès-Béthune	Fouquières-lès-Béthune
Bergueneuse	Bergueneuse
Karl Oppitzhauser	Karl Oppitzhauser
Bois-Bernard	Bois-Bernard
Jōyō kanji	Jōyō kanji
Audinghen	Audinghen
Ciry-Salsogne	Ciry-Salsogne
Fressancourt	Fressancourt
Goussancourt	Goussancourt
Bruys	Bruys
Chambry, Aisne	Chambry (Aisne)
Warlencourt-Eaucourt	Warlencourt-Eaucourt
Le Souich	Le Souich
Verlincthun	Verlincthun
Reclinghem	Reclinghem
Saint-Martin-Boulogne	Saint-Martin-Boulogne
Hersin-Coupigny	Hersin-Coupigny
Vermelles	Vermelles
Senlecques	Senlecques
Saint-Nicolas, Pas-de-Calais	Saint-Nicolas (Pas-de-Calais)
Peekskill, New York	Peekskill (Nova Iorque)
Loveland, Colorado	Loveland (Colorado)
Setques	Setques
Warluzel	Warluzel
Le Parcq	Le Parcq
Nuncq-Hautecôte	Nuncq-Hautecôte
Maisnil	Maisnil
Zoteux	Zoteux
Simencourt	Simencourt
Marles-les-Mines	Marles-les-Mines
Willencourt	Willencourt
Vaudringhem	Vaudringhem
Méricourt, Pas-de-Calais	Méricourt (Pas-de-Calais)
Ostreville	Ostreville
Rumaucourt	Rumaucourt
Bimont	Bimont
Lisbourg	Lisbourg
Douzy	Douzy
Gespunsart	Gespunsart
Fifanarahan'ny Atlantika Avaratra	Tratado do Atlântico Norte
Étrépigny	Étrépigny
Saint-Astier, Dordogne	Saint-Astier
Loison-sous-Lens	Loison-sous-Lens
Wingles	Wingles
Rang-du-Fliers	Rang-du-Fliers
Le Portel	Le Portel
Sains-en-Gohelle	Sains-en-Gohelle
Remilly-Wirquin	Remilly-Wirquin
Sailly-sur-la-Lys	Sailly-sur-la-Lys
Noyelles-sous-Lens	Noyelles-sous-Lens
Bossier City, Louisiana	Bossier City
Doudeauville, Pas-de-Calais	Doudeauville (Pas-de-Calais)
Norrent-Fontes	Norrent-Fontes
Marquion	Marquion
Attin	Attin
Biwabik, Minnesota	Biwabik
Björn Andersson	Björn Andersson
Robert Taylor Jones	Robert Taylor Jones
Blaine, Minnesota	Blaine (Minnesota)
Blair, Nebraska	Blair (Nebraska)
Panchkula	Panchkula Urban Estate
Bloomfield Hills, Michigan	Bloomfield Hills
Blooming Prairie, Minnesota	Blooming Prairie
Bloomingburg, Ohio	Bloomingburg (Ohio)
Channagiri	Channagiri
Blue Ash, Ohio	Blue Ash
Char Brahmanagar	Char Brahmanagar
Blue Earth, Minnesota	Blue Earth
Blue Hill, Nebraska	Blue Hill
Villeroy, Somme	Villeroy (Somme)
Villers-lès-Roye	Villers-lès-Roye
Bluefield, West Virginia	Bluefield (Virgínia Ocidental)
Voyennes	Voyennes
Villecourt	Villecourt
Vitz-sur-Authie	Vitz-sur-Authie
Chelad	Chelad
Chechakhata	Chechakhata
Channarayapatna	Channarayapattana
Vismes	Vismes
Blythe, Kalifornia	Blythe (Califórnia)
Villers-Bocage, Somme	Villers-Bocage (Somme)
La Vicogne	La Vicogne
Villers-Campsart	Villers-Campsart
Paul Hamm	Paul Hamm
Vironchaux	Vironchaux
Villers-aux-Érables	Villers-aux-Érables
Vraignes-en-Vermandois	Vraignes-en-Vermandois
Ville-le-Marclet	Ville-le-Marclet
Villers-Tournelle	Villers-Tournelle
Chennimalai	Chennimalai
Neyriz	Neyriz
Chhabra	Chhabra
Chhaprauli	Chhaprauli
Chhata	Chhata
Chennasamudram	Chennasamudram
Chenani	Chenani
Villers-sur-Authie	Villers-sur-Authie
Vercourt	Vercourt
Coulanges-lès-Nevers	Coulanges-lès-Nevers
Bogata, Texas	Bogata
Cherry Fork, Ohio	Cherry Fork
Bom Despacho	Bom Despacho
Bom Jesus (Rio Grande do Sul)	Bom Jesus (Rio Grande do Sul)
Bom Jesus de Goiás	Bom Jesus de Goiás
Bom Jesus da Lapa	Bom Jesus da Lapa
Bom Jesus do Galho	Bom Jesus do Galho
Bom Retiro	Bom Retiro
Petal, Mississippi	Petal (Mississippi)
Bonfinópolis	Bonfinópolis
Ridgeland, Mississippi	Ridgeland (Mississippi)
Drew, Mississippi	Drew (Mississippi)
Bonita Springs, Florida	Bonita Springs
Picayune, Mississippi	Picayune
Bonner Springs, Kansas	Bonner Springs (Kansas)
Boris Galerkine	Boris Galerkin
Bougue	Bougue
Bowerston, Ohio	Bowerston
Bowling Green, Ohio	Bowling Green (Ohio)
Boynton Beach, Florida	Boynton Beach
Bradbury, Kalifornia	Bradbury (Califórnia)
Bradford Parkinson	Bradford Parkinson
Bradner, Ohio	Bradner
Bragança Paulista	Bragança Paulista
Brainerd, Minnesota	Brainerd
Warlus, Somme	Warlus (Somme)
Bratenahl, Ohio	Bratenahl
Lacour-d'Arcenay	Lacour-d'Arcenay
John Wesley Hyatt	John Wesley Hyatt
Peter Jacob Hjelm	Peter Jacob Hjelm
Saint-Désert	Saint-Désert
Brawley, Kalifornia	Brawley (Califórnia)
Saint-Maurice-lès-Couches	Saint-Maurice-lès-Couches
Neauphle-le-Vieux	Neauphle-le-Vieux
James Marsh	James Marsh (químico)
Brazabrantes	Brazabrantes
Montchauvet, Yvelines	Montchauvet (Yvelines)
Saint-Marcel, Saône-et-Loire	Saint-Marcel (Saône-et-Loire)
Brazoria, Texas	Brazoria (Texas)
Saint-Martin-de-Bréthencourt	Saint-Martin-de-Bréthencourt
Braço do Norte	Braço do Norte
Saint-Aubin-sur-Loire	Saint-Aubin-sur-Loire
NGC 1531	NGC 1531
NGC 3593	NGC 3593
NGC 1032	NGC 1032
Breckenridge, Michigan	Breckenridge (Michigan)
Breckenridge, Texas	Breckenridge (Texas)
Brecksville, Ohio	Brecksville
São Joaquim	São Joaquim (Santa Catarina)
Guaratinguetá	Guaratinguetá
Lauro de Freitas	Lauro de Freitas
Caratinga	Caratinga
Marie-Adolphe Carnot	Marie Adolphe Carnot
Albert Atterberg	Albert Atterberg
John B. Goodenough	John Bannister Goodenough
3850 Peltier (1986 TK2)	3850 Peltier
2795 Lepage (1979 YM)	2795 Lepage
NGC 145	NGC 145
Bremen, Kentucky	Bremen (Kentucky)
Roy Plunkett	Roy J. Plunkett
Bremond, Texas	Bremond
Frederick Cottrell	Frederick Gardner Cottrell
Brenham, Texas	Brenham
Hallines	Hallines
Hamblain-les-Prés	Hamblain-les-Prés
Hamelincourt	Hamelincourt
Hannescamps	Hannescamps
Ham-en-Artois	Ham-en-Artois
Haplincourt	Haplincourt
Rosemead, Kalifornia	Rosemead
Haravesnes	Haravesnes
Hardinghen	Hardinghen
Haute-Avesnes	Haute-Avesnes
Haut-Loquin	Haut-Loquin
Helfaut	Helfaut
Héninel	Héninel
Brewster, Ohio	Brewster (Ohio)
Peruíbe	Peruíbe
Glendale Heights, Illinois	Glendale Heights
Texas City, Texas	Texas City
3078 Horrocks (1984 FG)	3078 Horrocks
7296 Lamarck (1992 PW1)	7296 Lamarck
Kokomo, Indiana	Kokomo
Pascagoula, Mississippi	Pascagoula
Aceguá	Aceguá
Coos Bay, Oregon	Coos Bay
Hidden Hills, Kalifornia	Hidden Hills
Wisconsin Dells, Wisconsin	Wisconsin Dells
Kiryas Joel, New York	Kiryas Joel
Albert Lea, Minnesota	Albert Lea
Corcoran, Kalifornia	Corcoran (Califórnia)
Marshalltown, Iowa	Marshalltown
Watsonville, Kalifornia	Watsonville
Bridge City, Texas	Bridge City
Checotah, Oklahoma	Checotah
Bridgeport, Nebraska	Bridgeport (Nebraska)
Paraúna	Paraúna
Bridgeport, Texas	Bridgeport (Texas)
Wan Hu	Wan Hu
Felix Berezin	Felix Berezin
Cody, Wyoming	Cody (Wyoming)
Liberty Lake, Washington	Liberty Lake
Brillion, Wisconsin	Brillion
Ouro Verde de Goiás	Ouro Verde de Goiás
Moore, Oklahoma	Moore (Oklahoma)
Tustin, Kalifornia	Tustin (Califórnia)
Commerce, Kalifornia	Commerce (Califórnia)
West Richland, Washington	West Richland
Brisbane, Kalifornia	Brisbane (Califórnia)
Santana do Livramento	Santana do Livramento
Bristol, Tennessee	Bristol (Tennessee)
NGC 6782	NGC 6782
NGC 3169	NGC 3169
NGC 4319	NGC 4319
NGC 2535	NGC 2535
NGC 2363	NGC 2363
NGC 2541	NGC 2541
NGC 2915	NGC 2915
The Fox and the Hound (boky)	The Fox and the Hound
Geoffrey Landis	Geoffrey A. Landis
William Froude	William Froude
NGC 4526	NGC 4526
2576 Yesenin (1974 QL)	2576 Yesenin
2524 Budovicium (1981 QB1)	2524 Budovicium
2580 Smilevskia (1977 QP4)	2580 Smilevskia
3367 Alex (1983 CA3)	3367 Alex
Gillette, Wyoming	Gillette (Wyoming)
Lone Grove, Oklahoma	Lone Grove
Saint-Pierre-les-Étieux	Saint-Pierre-les-Étieux
Lanne-Soubiran	Lanne-Soubiran
Eupalinos de Mégare	Eupalinos de Mégara
La Mesnière	La Mesnière
Salem, Ohio	Salem (Ohio)
Bell Center, Wisconsin	Bell Center
Dercy	Dercy
2342 Lebedev (1968 UQ)	2342 Lebedev
Saint-Martial-de-Vitaterne	Saint-Martial-de-Vitaterne
Palmer, Nebraska	Palmer (Nebraska)
Tom Brokaw	Tom Brokaw
13305 Danielang (1998 RD54)	13305 Danielang
São João Nepomuceno	São João Nepomuceno
Dampierre-en-Graçay	Dampierre-en-Graçay
Esmond, North Dakota	Esmond
Garden Plain, Kansas	Garden Plain (Kansas)
2720 Pyotr Pervyj (1972 RV3)	2720 Pyotr Pervyj
Serro (Brazila)	Serro
Zamania	Zamania
Alphonse Pénaud	Alphonse Pénaud
Raul Soares	Raul Soares
Valdampierre	Valdampierre
Saint-Victor-de-Buthon	Saint-Victor-de-Buthon
Beloit, Ohio	Beloit (Ohio)
Bernardino de Campos	Bernardino de Campos
Taneyville, Missouri	Taneyville
Itaberá	Itaberá
Rehaincourt	Rehaincourt
Gauribidanur	Gauribidanur
Neligh, Nebraska	Neligh
Soulages-Bonneval	Soulages-Bonneval
Sarcenas	Sarcenas
Cramoisy	Cramoisy
Fulshear, Texas	Fulshear
Barjouville	Barjouville
Dexter City, Ohio	Dexter City
Baulou	Baulou
Châtelus, Isère	Châtelus (Isère)
Culbertson, Nebraska	Culbertson (Nebraska)
Frederick Stark Pearson	Frederick Stark Pearson
Wessington Springs, South Dakota	Wessington Springs
Fayet, Aveyron	Fayet (Aveyron)
Lorimor, Iowa	Lorimor
Puy-Malsignat	Puy-Malsignat
Tarrants, Missouri	Tarrants
Balod	Balod
Larry Ewing	Larry Ewing
Alexandre Chargueï	Yuri Kondratyuk
Lieuran-lès-Béziers	Lieuran-lès-Béziers
Tamarac, Florida	Tamarac
Senador José Bento	Senador José Bento
Maulay	Maulay
Fleury, Aisne	Fleury (Aisne)
Hazelton, Kansas	Hazelton (Kansas)
20330 Manwell (1998 HY44)	20330 Manwell
Orches	Orches
Edward Lawry Norton	Edward Lawry Norton
Lisitry ny zavatra madinidinika 37001-38000	Lista de asteroides (37001-38000)
William Chandler Roberts-Austen	William Chandler Roberts-Austen
Nouzerines	Nouzerines
Eldorado (San Paolo)	Eldorado (São Paulo)
Albemarle, North Carolina	Albemarle
2432 Soomana (1981 FA)	2432 Soomana
Pudukkottai	Puducotai (cidade)
Thompson, Pennsylvania	Thompson (Pensilvânia)
Nortkerque	Nortkerque
Omro, Wisconsin	Omro
8122 Holbein (4038 P-L)	8122 Holbein
Ipuiúna	Ipuiuna
Ion Gigurtu	Ion Gigurtu
Le Thuit-Anger	Le Thuit-Anger
Chuvisca	Chuvisca
Ireton, Iowa	Ireton
Sanclerlândia	Sanclerlândia
Santa Cruz da Conceição	Santa Cruz da Conceição
Palis	Palis
Lyndhurst, Virginia	Lyndhurst (Virgínia)
Cronat	Cronat
Freeport, Minnesota	Freeport (Minnesota)
Lebanon, Indiana	Lebanon (Indiana)
Uttarahalli	Uttarahalli
Braham, Minnesota	Braham
Hatrize	Hatrize
Sorbon	Sorbon
Ronnie Quintarelli	Ronnie Quintarelli
Dommartin-lès-Toul	Dommartin-lès-Toul
Neufmanil	Neufmanil
Ataléia	Ataléia (Minas Gerais)
Monclar, Gers	Monclar (Gers)
Cuauhtémoc Cárdenas	Cuauhtémoc Cárdenas
Ubá	Ubá
Catonvielle	Catonvielle
Jeansagnière	Jeansagnière
Samuel Eyde	Sam Eyde
Robert Tomasulo	Robert Tomasulo
Granbury, Texas	Granbury
Ashville, Pennsylvania	Ashville (Pensilvânia)
Campagnac, Tarn	Campagnac (Tarn)
Montier-en-Der	Montier-en-Der
Casinhas	Casinhas
Kristoffer Rygg	Kristoffer Rygg
San Juan Capistrano, Kalifornia	San Juan Capistrano
Santee, Kalifornia	Santee (Califórnia)
Hood River, Oregon	Hood River
Crevant	Crevant
San Dimas, Kalifornia	San Dimas (Califórnia)
Tanabi	Tanabi
Boisseuilh	Boisseuilh
Goose Lake, Iowa	Goose Lake
Maxime Faget	Maxime Faget
Chatenay-Vaudin	Chatenay-Vaudin
3342 Fivesparks (1982 BD3)	3342 Fivesparks
Saint-Germain-du-Puy	Saint-Germain-du-Puy
La Salle-Prunet	La Salle-Prunet
Vista, Kalifornia	Vista (Califórnia)
Woodcreek, Texas	Woodcreek
Sébrazac	Sébrazac
Champrepus	Champrepus
São Pedro (São Paolo)	São Pedro (São Paulo)
Illeville-sur-Montfort	Illeville-sur-Montfort
Moulin-sous-Touvent	Moulin-sous-Touvent
Saint-Martin-de-Goyne	Saint-Martin-de-Goyne
Saint-Sulpice (Oise)	Saint-Sulpice (Oise)
Latrecey-Ormoy-sur-Aube	Latrecey-Ormoy-sur-Aube
Le Boullay-Mivoye	Le Boullay-Mivoye
Guaraciama	Guaraciama
Brodowski	Brodowski
Palmeiras (Bahia)	Palmeiras (Bahia)
Depoe Bay, Oregon	Depoe Bay
Listrac-de-Durèze	Listrac-de-Durèze
Monbardon	Monbardon
9587 Bonpland (1990 UG4)	9587 Bonpland
Paulding, Ohio	Paulding
Four, Isère	Four (Isère)
Willis, Kansas	Willis (Kansas)
Saint-Julien-les-Villas	Saint-Julien-les-Villas
Montgaillard, Ariège	Montgaillard (Ariège)
Souméras	Souméras
Avesnes-en-Bray	Avesnes-en-Bray
São João da Boa Vista	São João da Boa Vista
Manou, Eure-et-Loir	Manou
Teyran	Teyran
Vicksburg, Michigan	Vicksburg (Michigan)
Arlington, Wisconsin	Arlington (Wisconsin)
Loudonville, Ohio	Loudonville
Saint-Lactencin	Saint-Lactencin
Goncourt, Haute-Marne	Goncourt (Haute-Marne)
Villers-sous-Ailly	Villers-sous-Ailly
Broken Bow, Nebraska	Broken Bow (Nebraska)
NGC 7052	NGC 7052
Shorewood Hills, Wisconsin	Shorewood Hills
Berteaucourt-lès-Thennes	Berteaucourt-lès-Thennes
Pacifica, Kalifornia	Pacifica
Quevilloncourt	Quevilloncourt
Itaju	Itaju
Couloumé-Mondebat	Couloumé-Mondebat
Auguaise	Auguaise
Chasse-sur-Rhône	Chasse-sur-Rhône
Faverolles-la-Campagne	Faverolles-la-Campagne
Luc-sur-Aude	Luc-sur-Aude
Ginoles	Ginoles
Bussière-Galant	Bussière-Galant
Springfield, Virginia	Springfield (Virgínia)
Divinópolis	Divinópolis
Igrejinha	Igrejinha
Itapecerica da Serra	Itapecerica da Serra
Lucas, Iowa	Lucas (Iowa)
Nadillac	Nadillac
Parintins	Parintins
Harry Ricardo	Harry Ricardo
Ironton, Wisconsin	Ironton (Wisconsin)
Diors	Diors
Mankapur	Mankapur
Monrovia, Kalifornia	Monrovia (Califórnia)
Industry, Kalifornia	Industry (Califórnia)
South San Francisco, Kalifornia	South San Francisco
Paramount, Kalifornia	Paramount (Califórnia)
Tishomingo, Oklahoma	Tishomingo (Oklahoma)
Saratoga, Kalifornia	Saratoga (Califórnia)
Porterville, Kalifornia	Porterville
Duarte, Kalifornia	Duarte (Califórnia)
Planaltina do Paraná	Planaltina do Paraná
Monterey Park, Kalifornia	Monterey Park
Sterling Heights, Michigan	Sterling Heights
Oleg Skripotchka	Oleg Skripochka
Petersburg, Nebraska	Petersburg (Nebraska)
Zap, North Dakota	Zap (Dacota do Norte)
Placerville, Kalifornia	Placerville (Califórnia)
Adams, Tennessee	Adams (Tennessee)
Lena, Wisconsin	Lena (Wisconsin)
Le Sacq	Le Sacq
Manzanita, Oregon	Manzanita
Logny-Bogny	Logny-Bogny
Randolph, Wisconsin	Randolph (Wisconsin)
Ribeirão Pires	Ribeirão Pires
Bronson, Michigan	Bronson (Michigan)
Oyens, Iowa	Oyens
Brécy, Cher	Brécy
Phillips, Nebraska	Phillips (Nebraska)
Campos Verdes	Campos Verdes
Pereira Barreto	Pereira Barreto
Itarsi	Itarsi
Bronxville, New York	Bronxville
Emilianópolis	Emilianópolis
Elisiário	Elisiário
Palmas (Paraná)	Palmas (Paraná)
Lieurac	Lieurac
Longueville-sur-Aube	Longueville-sur-Aube
Inaciolândia	Inaciolândia
Léon Charles Thévenin	Léon Charles Thévenin
Lava Hot Springs, Idaho	Lava Hot Springs
Cloverdale, Kalifornia	Cloverdale (Califórnia)
St. Cloud, Florida	Saint Cloud (Flórida)
Arês	Arez (Rio Grande do Norte)
Brook Park, Ohio	Brook Park (Ohio)
Pouançay	Pouançay
Pedro Alexandre	Pedro Alexandre (Bahia)
Pont-à-Vendin	Pont-à-Vendin
Coulimer	Coulimer
Waite Hill, Ohio	Waite Hill
Deneuvre	Deneuvre
Lunac, Aveyron	Lunac
Saint-Félix-de-Villadeix	Saint-Félix-de-Villadeix
Fifty Lakes, Minnesota	Fifty Lakes
Fenyang	Fenyang
Lewisville, Ohio	Lewisville (Ohio)
Rougnat	Rougnat
Santo Antônio da Platina	Santo Antônio da Platina
Bercloux	Bercloux
Brooklyn, Ohio	Brooklyn (Ohio)
Morgny-la-Pommeraye	Morgny-la-Pommeraye
William Fairbairn	William Fairbairn
Souvigné, Deux-Sèvres	Souvigné (Deux-Sèvres)
Calvert City, Kentucky	Calvert City
Brooklyn Center, Minnesota	Brooklyn Center (Minnesota)
Rempnat	Rempnat
Brooklyn Heights, Ohio	Brooklyn Heights (Ohio)
Santana do Paraíso	Santana do Paraíso
Sirinhaém	Sirinhaém
Weir, Kansas	Weir (Kansas)
Poix-Terron	Poix-Terron
NGC 5653	NGC 5653
Brookshire, Texas	Brookshire
São Gabriel (Rio Grande do Sul)	São Gabriel (Rio Grande do Sul)
Brookside Village, Texas	Brookside Village
Francheville, Meurthe-et-Moselle	Francheville (Meurthe-et-Moselle)
Palleau	Palleau
Amparo (San Paolo)	Amparo (São Paulo)
Mirador (Paraná)	Mirador (Paraná)
Douchy, Aisne	Douchy (Aisne)
Winner, South Dakota	Winner (Dacota do Sul)
Journiac	Journiac
Cabariot	Cabariot
Clévilliers	Clévilliers
Imperial, Kalifornia	Imperial (Califórnia)
Idalou, Texas	Idalou
Saint-Mards-de-Blacarville	Saint-Mards-de-Blacarville
Tamboara	Tamboara
Marvaux-Vieux	Marvaux-Vieux
Aramina	Aramina
Ferrelview, Missouri	Ferrelview
Bertric-Burée	Bertric-Burée
Saint-Martin-de-Bernegoue	Saint-Martin-de-Bernegoue
Wasigny	Wasigny
Rui Madeira	Rui Madeira
Josiah Warren	Josiah Warren
Charly, Cher	Charly (Cher)
Naussannes	Naussannes
Anori	Anori
Firth, Idaho	Firth (Idaho)
Morvillers	Morvillers
Salem, Indiana	Salem (Indiana)
Santa Cecília (Santa Catarina)	Santa Cecília (Santa Catarina)
Martinsburg, Nebraska	Martinsburg (Nebraska)
Clapiers	Clapiers
Bréhain-la-Ville	Bréhain-la-Ville
Joshua King	Joshua King (matemático)
Cébazan	Cébazan
Mairiporã	Mairiporã
Banos, Landes	Banos
