Afrika	África
Cithakan:Country data Laos	Predefinição:Country data Laos
Cithakan:VEN	Predefinição:VEN
Cithakan:Infobox Airline	Predefinição:Info/Companhia aérea
Cithakan:Fi	Predefinição:Fi
Cithakan:Wide image	Predefinição:Panorama
Cithakan:Country data Austria	Predefinição:Country data Áustria
Cithakan:UKR	Predefinição:UKR
Cithakan:Infobox Airliner accident	Predefinição:Info/Acidente aéreo
Cithakan:Collapsible option	Predefinição:Collapsible option
Cithakan:Infobox Military Conflict	Predefinição:Info/Conflito militar
Cithakan:Str left	Predefinição:Str left
Cithakan:Artikel utama1	Predefinição:Catmore
Cithakan:Country data Nepal	Predefinição:Country data Nepal
Cithakan:Px	Predefinição:Px
Cithakan:Str sub long	Predefinição:Str sub old
Cithakan:Country data Finlandia	Predefinição:Country data Finlândia
Cithakan:Selfref	Predefinição:Selfref
Kategori:Piranti musik senar	Categoria:Instrumentos de cordas
Cithakan:Toscana	Predefinição:Itália/Províncias/Toscana
Cithakan:US Vice Presidents	Predefinição:Vice-presidentes dos Estados Unidos
Cithakan:Country data Mesir	Predefinição:Country data Egito
Cithakan:Country data Lithuania	Predefinição:Country data Lituânia
Cithakan:ROU	Predefinição:ROU
Cithakan:Country data Jepang	Predefinição:Country data Japão
Cithakan:TUR	Predefinição:TUR
Cithakan:Expand section	Predefinição:Expandir
Cithakan:Country data NED	Predefinição:Country data Países Baixos
Cithakan:Sardinia	Predefinição:Itália/Províncias/Sardenha
Cithakan:Pharaoh Infobox	Predefinição:Info/Faraó
Kategori:Pamérangan administratif Prancis	Categoria:Subdivisões da França
Cithakan:Lse	Predefinição:Lse
Cithakan:Facebook	Predefinição:Facebook
Cithakan:Kothak info Tinju	Predefinição:Info/Boxeador
Cithakan:Microsoft Windows	Predefinição:Microsoft Windows
Cithakan:Cite journal	Predefinição:Citar periódico
Cithakan:Country data Azerbaijan	Predefinição:Country data Azerbaijão
Cithakan:Kotak info perusahaan	Predefinição:Info/Empresa
Cithakan:Wikibooks	Predefinição:Wikilivros
Cithakan:Country data TCH	Predefinição:Country data Checoslováquia
Cithakan:Lang-ar	Predefinição:Lang-ar
Cithakan:Time ago	Predefinição:Tempo passado
Cithakan:Country data Vietnam	Predefinição:Country data Vietname
Cithakan:S-aft	Predefinição:S-aft
Cithakan:Denominasi Kristen	Predefinição:Denominações cristãs
Cithakan:Featured article	Predefinição:Artigo destacado
Cithakan:Country data Libia	Predefinição:Country data Líbia
Cithakan:Zh-c	Predefinição:Zh-c
Cithakan:Country data Rusia	Predefinição:Country data Rússia
Kategori:Lair 1875	Categoria:Nascidos em 1875
Kategori:Lair 1856	Categoria:Nascidos em 1856
Cithakan:Infobox Monarch	Predefinição:Info/Monarca
Cithakan:Portal-Box-header	Portal:Box-header
Kategori:Ghana	Categoria:Gana
Kategori:Paris	Categoria:Paris
Kategori:User en-4	Categoria:Utilizador en-4
Kategori:Togo	Categoria:Togo
Kategori:User en	Categoria:Usuários en
Kategori:User zh	Categoria:Usuários zh
Kategori:Kroasia	Categoria:Croácia
Kategori:User en-2	Categoria:Usuário en-2
Cithakan:Infobox Exchange	Predefinição:Info/Bolsa de valores
Cithakan:Infobox	Predefinição:Info
Kategori:Pati 1902	Categoria:Mortos em 1902
Cithakan:Country data Equatorial Guinea	Predefinição:Country data Guiné Equatorial
Cithakan:Str crop	Predefinição:Str crop
Cithakan:User zh	Predefinição:User zh
Cithakan:Aritmatika dhasar	Predefinição:Aritmética elementar
Cithakan:Navbox/core	Predefinição:Navbox/core
Kategori:Sajarah miturut negara	Categoria:História dos países
Kategori:Perdhana Mentri Italia	Categoria:Primeiros-ministros da Itália
Cithakan:Template other	Predefinição:Template other
Cithakan:Legend	Predefinição:Legenda
Cithakan:Lang-bg	Predefinição:Lang-bg
Cithakan:Cite web	Predefinição:Citar web
Cithakan:Infobox bridge	Predefinição:Info/Ponte
Cithakan:Country data ITA	Predefinição:Country data Itália
Cithakan:Current	Predefinição:Evento atual
Cithakan:Latin alphabet navbox	Predefinição:A-Z
Kategori:Perdhana Mentri Malaysia	Categoria:Primeiros-ministros da Malásia
Cithakan:Ombox	Predefinição:Ombox
Cithakan:Data negara	Predefinição:Dados de país
Cithakan:Bal-balan internasional	Predefinição:Futebol Internacional
Kategori:Jeneng	Categoria:Nomes
Cithakan:Tnavbar-collapsible	Predefinição:Tnavbar-collapsible
Kategori:Panganan lan ombèn-ombèn	Categoria:Alimentação
Cithakan:Info	Predefinição:Notícia
Kategori:Paus	Categoria:Papas
Cithakan:Pp-template	Predefinição:Pp-template
Kategori:Sajarah Walanda	Categoria:História dos Países Baixos
Cithakan:Stadion Euro 2008	Predefinição:Estádios Euro 2008
Kategori:Guernsey	Categoria:Guernsey
Cithakan:Min	Predefinição:Min
Cithakan:Wikispecies	Predefinição:Wikispecies
Cithakan:Wiktionarypar	Predefinição:Wikcionário
Kategori:Rosaceae	Categoria:Rosaceae
Cithakan:BS3	Predefinição:BS3
Borat Sagdiyev	Borat
Cithakan:Country data Swédia	Predefinição:Country data Suécia
Cithakan:Bar box	Predefinição:Bar box
Cithakan:Demografi 4col	Predefinição:Demography 4col
Cithakan:Chem	Predefinição:Fórmula química
Cithakan:Simbol basa	Predefinição:Languageicon
Kategori:Tokoh Prajanjèn Lawas	Categoria:Personagens do Tanakh
Kategori:Tani	Categoria:Agricultura
Kategori:Holocaust	Categoria:Holocausto
Kategori:Kimiawan Amérika Sarékat	Categoria:Químicos dos Estados Unidos
Kategori:Kimiawan Rusia	Categoria:Químicos da Rússia
Kategori:Ilmuwan Denmark	Categoria:Cientistas da Dinamarca
Kategori:Ilmuwan Swedia	Categoria:Cientistas da Suécia
Kategori:Doktor Gréja	Categoria:Doutores da Igreja
Kategori:User ms-N	Categoria:Usuário ms
Cithakan:Lang-hr	Predefinição:Lang-hr
Kategori:Mikrobiologi	Categoria:Microbiologia
Cithakan:Lang-sr	Predefinição:Lang-sr
Cithakan:7keajaibandunia	Predefinição:Maravilhas do Mundo
Cithakan:Infobox settlement	Predefinição:Info/Assentamento
Cithakan:Bandhar udhara ing Viètnam	Predefinição:Aeroportos do Vietname
Kategori:Gunung	Categoria:Montanhas
Cithakan:User ru	Predefinição:User ru
Kategori:Abad kaping-20	Categoria:Século XX
Cithakan:IPA	Predefinição:AFI
Cithakan:Yatim	Predefinição:Artigo órfão
Cithakan:Otheruses	Predefinição:Ver desambig
Cithakan:DaftarRasiLintang	Predefinição:Constelações
Cithakan:Country data Kosta Rika	Predefinição:Country data Costa Rica
Cithakan:GFDL	Predefinição:CopyrightGFDL
Cithakan:Country data Uni Soviet	Predefinição:Country data União Soviética
Kategori:Tokoh miturut negara	Categoria:Pessoas por nacionalidade
Cithakan:Country data India	Predefinição:Country data India
Kategori:Palestina	Categoria:Palestina
Cithakan:Presiden Amérika Sarékat	Predefinição:Presidentes dos Estados Unidos
Kategori:Cithakan Babel	Categoria:!Predefinições de babel
Cithakan:Infobox tlaga	Predefinição:Info/Lago
Cithakan:Non-free use rationale	Predefinição:Informação
Cithakan:Birth date and age	Predefinição:Ani
Cithakan:Country data Aljazair	Predefinição:Country data Argélia
Cithakan:Ibukutha ing Afrika	Predefinição:Lista de capitais da África
Cithakan:Infobox Ethnic group	Predefinição:Info/Grupo étnico
Cithakan:MONTHNAME	Predefinição:MONTHNAME
Cithakan:Country data Venezuela	Predefinição:Country data Venezuela
Cithakan:Commonscat-inline	Predefinição:Commonscat em linha
Cithakan:Sister project links	Predefinição:Correlatos
Cithakan:Country data Andorra	Predefinição:Country data Andorra
Cithakan:Country data Angola	Predefinição:Country data Angola
Cithakan:Cc-by-sa-2.5	Predefinição:Cc-by-sa-2.5
Cithakan:Country data Botswana	Predefinição:Country data Botswana
Cithakan:Country data European Union	Predefinição:Country data União Europeia
Cithakan:Country data Dominican Republic	Predefinição:Country data Dominica
Kategori:Basa Turki	Categoria:Língua turca
Kategori:Wilayah otonomi Spanyol	Categoria:Comunidades autônomas da Espanha
Cithakan:Country data Portugal	Predefinição:Country data Portugal
Cithakan:Country data Irlandia	Predefinição:Country data Irlanda
Cithakan:Pageant titleholder bio	Predefinição:Info/Modelo
Kategori:Lair 1879	Categoria:Nascidos em 1879
Kategori:Lair 1955	Categoria:Nascidos em 1955
Kategori:Lair 1823	Categoria:Nascidos em 1823
Kategori:Lair 1963	Categoria:Nascidos em 1963
Cithakan:Icon	Predefinição:Ícone
Kategori:Cithakan country data	Categoria:!Predefinições Country data
Cithakan:Namespace detect	Predefinição:Namespace detect
Kategori:Pati 1884	Categoria:Mortos em 1884
Kategori:Pati 1875	Categoria:Mortos em 1875
Kategori:Lair 1868	Categoria:Nascidos em 1868
Kategori:Lair 1812	Categoria:Nascidos em 1812
Kategori:Lair 1817	Categoria:Nascidos em 1817
Kategori:Lair 1837	Categoria:Nascidos em 1837
Kategori:Pati 1863	Categoria:Mortos em 1863
Kategori:Lair 1829	Categoria:Nascidos em 1829
Kategori:Lair 1998	Categoria:Nascidos em 1998
Kategori:Pati 1802	Categoria:Mortos em 1802
Kategori:Pati 1801	Categoria:Mortos em 1801
Kategori:Pati 1718	Categoria:Mortos em 1718
Kategori:Pati 1492	Categoria:Mortos em 1492
Kategori:Lair 1834	Categoria:Nascidos em 1834
Kategori:Pati 1729	Categoria:Mortos em 1729
Kategori:Pati 1720	Categoria:Mortos em 1720
Kategori:Pati 1764	Categoria:Mortos em 1764
Cithakan:KIA	Predefinição:KIA
Cithakan:Navbox with collapsible groups	Predefinição:Navbox with collapsible groups
Kategori:Mesin obong njero	Categoria:Motor de combustão interna
Kategori:Malpighiales	Categoria:Malpighiales
Cithakan:Country data Inggris	Predefinição:Country data Inglaterra
Cithakan:Oséania	Predefinição:Países e territórios da Oceania
Kategori:Abad kaping-19	Categoria:Século XIX
Cithakan:Country data IRL	Predefinição:Country data República da Irlanda
Cithakan:Country data Turki	Predefinição:Country data Turquia
Cithakan:Country data Siprus	Predefinição:Country data Chipre
Cithakan:Country data Swiss	Predefinição:Country data Suíça
Wikipedia:Kaluwihan duwé akun	Wikipédia:Usuários registrados
Cithakan:Lang-cs	Predefinição:Lang-cs
Cithakan:Country data Filipina	Predefinição:Country data Filipinas
Cithakan:Country data Belarus	Predefinição:Country data Bielorrússia
Cithakan:Hidden begin	Predefinição:Hidden begin
Cithakan:ParmPart	Predefinição:ParmPart
Cithakan:Negara bagéan Jerman	Predefinição:Estados da Alemanha
Cithakan:Country data Lemah Ijo	Predefinição:Country data Gronelândia
Cithakan:Country data Malaysia	Predefinição:Country data Malásia
Cithakan:Country data Armenia	Predefinição:Country data Armênia
Cithakan:Country data Zimbabwe	Predefinição:Country data Zimbabwe
Cithakan:Country data Timor-Leste	Predefinição:Country data Timor-Leste
Cithakan:Skuat AC Milan	Predefinição:Elenco A.C. Milan
Cithakan:Infobox Election	Predefinição:Info/Eleição
Cithakan:Lang-he	Predefinição:Lang-he
Cithakan:MedalTableTop	Predefinição:Lista de Medalhas Topo
Cithakan:Filsafat-stub	Predefinição:Esboço-filosofia
Cithakan:Infobox OS	Predefinição:Info/SO
Cithakan:Country data Vietnam Kidul	Predefinição:Country data Vietnã do Sul
Cithakan:Country data Myanmar	Predefinição:Country data Myanmar
Cithakan:Increase	Predefinição:Aumento
Cithakan:Country data Kazakhstan	Predefinição:Country data Cazaquistão
Cithakan:Country data Chili	Predefinição:Country data Chile
Cithakan:Country data SVN	Predefinição:Country data Eslovénia
Cithakan:Country data Libanon	Predefinição:Country data Líbano
Cithakan:Country data TPE	Predefinição:Country data Taipei chinesa
Cithakan:Kothakinfo buku	Predefinição:Info/Livro
Cithakan:Nat fs g start	Predefinição:Nat fs g start
Téori probabilitas	Teoria das probabilidades
Kategori:1931	Categoria:1931
Kategori:1958	Categoria:1958
Kategori:1956	Categoria:1956
Kategori:1944	Categoria:1944
Cithakan:Turkey Labelled Map	Predefinição:Mapa das províncias da Turquia
Kategori:1916	Categoria:1916
Kategori:1939	Categoria:1939
Cithakan:Compact periodic table	Predefinição:Tabela periódica compacta
Cithakan:Lang-fa	Predefinição:Lang-fa
Kategori:1909	Categoria:1909
Kategori:Tim bal-balan Italia	Categoria:Clubes de futebol da Itália
Cithakan:Infobox civilian attack	Predefinição:Info/Atentado
Cithakan:ICD10	Predefinição:CID10
Cithakan:Hidden	Predefinição:Oculto
Cithakan:GUA	Predefinição:GTM
Cithakan:GUM	Predefinição:GUM
Cithakan:User nl	Predefinição:User nl
Cithakan:MYS	Predefinição:MYS
Cithakan:Infobox Website	Predefinição:Info/Sítio
Cithakan:Decrease	Predefinição:Baixa
Kategori:Lair 1704	Categoria:Nascidos em 1704
Kategori:1035	Categoria:1035
Cithakan:Nobel Fisiologi utawa Kadhokteran	Predefinição:Nobel de Fisiologia ou Medicina (1951 — 1975)
Kategori:Lair 2003	Categoria:Nascidos em 2003
Kategori:Pati 1221	Categoria:Mortos em 1221
Kategori:66	Categoria:66
Kategori:85	Categoria:85
Cithakan:Nat fs g end	Predefinição:Nat fs end
Cithakan:Nobel Sastra	Predefinição:Nobel de Literatura
Cithakan:Infobox Constellation	Predefinição:Constelação
Kategori:1022	Categoria:1022
Kategori:61	Categoria:61
Kategori:60	Categoria:60
Kategori:156	Categoria:156
Kategori:Lair 1101	Categoria:Nascidos em 1101
Kategori:50	Categoria:50
Kategori:Pati 816	Categoria:Mortos em 816
Cithakan:Kristen	Predefinição:Cristianismo
Cithakan:Dokumentasi cithakan langsung katon	Predefinição:Subpágina de documentação
Kategori:64	Categoria:64
Cithakan:Australia	Predefinição:Austrália
Cithakan:Ref label	Predefinição:Ref label
Cithakan:GHA	Predefinição:GHA
Cithakan:Nocat	Predefinição:Sem cat
Cithakan:Sistem organ	Predefinição:Sistemas do corpo humano
Cithakan:INA	Predefinição:IDN
Cithakan:MGP	Predefinição:Mercedes GP
Cithakan:RSA	Predefinição:ZAF
Cithakan:Alquran	Predefinição:Sura
Cithakan:POL	Predefinição:POL
Cithakan:URU	Predefinição:URY
Cithakan:BIH	Predefinição:BIH
Cithakan:Tlx	Predefinição:Tlx
Cithakan:Infobox World Heritage Site	Predefinição:Info/Património Mundial
Kategori:Lukisan	Categoria:Pintura
Kategori:Basis data	Categoria:Bancos de dados
Cithakan:Azerbaijan	Predefinição:Divisões administrativas do Azerbaijão
Cithakan:CAN	Predefinição:CAN
Cithakan:Div col end	Predefinição:Div col fim
Cithakan:MedalSport	Predefinição:Medalhas Esporte
Cithakan:Lang-de	Predefinição:Lang-de
Cithakan:Columns	Predefinição:Colunas
Cithakan:Ifempty	Predefinição:Ifempty
Cithakan:Fanerozoik 200px	Predefinição:Fanerozoico 200px
Kategori:Cithakan Formula Satu	Categoria:!Predefinições sobre Fórmula 1
Cithakan:Lang-la	Predefinição:Lang-la
Kategori:Negara sing ora diakoni	Categoria:Estados não reconhecidos
Cithakan:Spoiler	Predefinição:Revelações sobre o enredo
Cithakan:Infobox building	Predefinição:Info/Edifício
Cithakan:Dead link	Predefinição:Ligação inativa
Kategori:Kosmologi	Categoria:Cosmologia
Cithakan:Lang-el	Predefinição:Lang-el
Cithakan:Goal	Predefinição:Gol
Cithakan:Provinsi RRC	Predefinição:Subdivisões da República Popular da China
Cithakan:Nyse	Predefinição:Nyse
Cithakan:KSA	Predefinição:SAU
Cithakan:Userpage	Predefinição:Página de usuário
Cithakan:GER	Predefinição:DEU
Cithakan:Vitamin	Predefinição:Vitaminas
Kategori:Tokoh Malaysia	Categoria:Malaios
Cithakan:Lang-my	Predefinição:Lang-my
Cithakan:Footballbox collapsible	Predefinição:Footballbox collapsible
Cithakan:Stack	Predefinição:Stack
Cithakan:Female adult bio	Predefinição:Info/Bio adulto
Kategori:Kutha ing Bayern	Categoria:Cidades da Baviera
Cithakan:Infobox Artist	Predefinição:Info/Artista
Cithakan:Aktor Paling Apik (Academy Awards)	Predefinição:Oscar de melhor ator principal
Cithakan:Birthdecade	Predefinição:Birthdecade
Cithakan:Note label	Predefinição:Note label
Cithakan:Departemen lan tèritori jaban rangkah Prancis	Predefinição:Departamentos franceses ultramarinos e territórios
Kategori:Barack Obama	Categoria:Barack Obama
Kategori:Lair 1454	Categoria:Nascidos em 1454
Cithakan:Referensi	Predefinição:Sem-fontes
Cithakan:Lorem Ipsum	Predefinição:Lorem ipsum
Nila	Anil
Kategori:Grup musik K-pop	Categoria:Bandas de K-pop
Kategori:Bandhar udhara ing Viètnam	Categoria:Aeroportos do Vietname
Cithakan:Footballbox	Predefinição:Footballbox
Ibn Rassam	Ibn Rassam
Kategori:Étika	Categoria:Ética
Kategori:Pemusik Jepang	Categoria:Músicos do Japão
Cithakan:Emergency-bot-shutoff	Predefinição:Botão de emergência
Kategori:Kutha ing Kolombia	Categoria:Cidades da Colômbia
Kategori:Brassicaceae	Categoria:Brassicaceae
Cithakan:User fr-3	Predefinição:User fr-3
Cithakan:Piala Eropah	Predefinição:Eurocopa
Cithakan:IMDb name	Predefinição:Imdb nome
Cithakan:Ar icon	Predefinição:Ar
Cithakan:ABW	Predefinição:ABW
Cithakan:YUG	Predefinição:YUG
Kategori:Tunisia	Categoria:Tunísia
Cithakan:Citation/patent	Predefinição:Citation/patent
Kategori:Frasa	Categoria:Frases
Indovision	Indovision
Cithakan:Align	Predefinição:Align
Cithakan:Pp-meta	Predefinição:Pp-meta
Cithakan:S-ttl	Predefinição:S-ttl
Cithakan:Drugbox	Predefinição:Info/Droga
Kategori:Nutrien	Categoria:Nutrientes
Cithakan:Infobox Former Country	Predefinição:Info/Estado extinto
Kategori:Gunung ing Venezuela	Categoria:Montanhas da Venezuela
Cithakan:Pron-en	Predefinição:IPA-en
Cithakan:JPN	Predefinição:JPN
Cithakan:Tiongkok-stub	Predefinição:Esboço-China
Pitulung:Tabel	Ajuda:Guia de edição/Usar tabelas
Cithakan:Precision	Predefinição:Precision
Cithakan:End date	Predefinição:Data de fim
Cithakan:Gbmappingsmall	Predefinição:Gbmappingsmall
Cithakan:PAN	Predefinição:PAN
Cithakan:User lt	Predefinição:User lt
Cithakan:PAK	Predefinição:PAK
Cithakan:User nds-1	Predefinição:User nds-1
Cithakan:S-bef	Predefinição:S-bef
Cithakan:Yunani kuna	Predefinição:Grécia Antiga
Cithakan:Paugeran	Predefinição:Recomendação
Cithakan:Infobox Bone	Predefinição:Info/Osso
Cithakan:Cc-by-sa-2.0	Predefinição:Cc-by-sa-2.0
Cithakan:FlagIOC	Predefinição:FlagIOC
Kategori:Komputer	Categoria:Computadores
Cithakan:S-par	Predefinição:S-par
Cithakan:Infobox UK place	Predefinição:Info/Cidade do Reino Unido
Cithakan:MRI	Predefinição:MUS
Cithakan:COL	Predefinição:COL
Cithakan:SDN	Predefinição:SDN
Cithakan:NAM	Predefinição:NAM
Cithakan:PUR	Predefinição:PRI
Cithakan:DOM	Predefinição:DOM
Cithakan:MKD	Predefinição:MKD
Cithakan:ZAM	Predefinição:ZMB
Cithakan:LKA	Predefinição:LKA
Cithakan:TAN	Predefinição:TZA
Cithakan:COG	Predefinição:COG
Cithakan:MOZ	Predefinição:MOZ
Cithakan:GUY	Predefinição:GUY
Cithakan:ETH	Predefinição:ETH
Cithakan:NGR	Predefinição:NGA
Cithakan:SRB	Predefinição:SRB
Cithakan:NIC	Predefinição:NIC
Cithakan:LBY	Predefinição:LBY
Cithakan:THA	Predefinição:THA
Cithakan:BFA	Predefinição:BFA
Cithakan:PAR	Predefinição:PRY
Cithakan:ECU	Predefinição:ECU
Cithakan:Dina	Predefinição:Dias da semana
Cithakan:Current sport	Predefinição:Desporto atual
Kategori:Perang Dingin	Categoria:Guerra Fria
Kategori:North Carolina	Categoria:Carolina do Norte
Dhaptar unsur miturut nomer atom	Lista de elementos químicos
Cithakan:Gregorian serial date	Predefinição:Gregorian serial date
Kategori:Puerto Riko	Categoria:Porto Rico
Upanisad	Upanixade
Kategori:User ja-N	Categoria:Usuário ja
Cithakan:Multicol-break	Predefinição:Multicol-break
Kategori:Kriptografi	Categoria:Criptografia
Gapura:Islam	Portal:Islão
Kategori:Prasasti	Categoria:Inscrições
Cithakan:PDFlink	Predefinição:PDFlink
Kategori:Cithakan peta lokasi	Categoria:!Predefinições de mapas de localização por país
Kategori:Rokèt	Categoria:Foguetes
Cithakan:Infobox game	Predefinição:Info/Jogo de tabuleiro
Kategori:Organisme akuatik	Categoria:Organismos aquáticos
Cithakan:Lang-ru	Predefinição:Lang-ru
Cithakan:Country data GDR	Predefinição:Country data Alemanha Oriental
Kategori:Lair 1903	Categoria:Nascidos em 1903
Kategori:Lair 1925	Categoria:Nascidos em 1925
Kategori:Lair 1936	Categoria:Nascidos em 1936
Kategori:Lair 1916	Categoria:Nascidos em 1916
Kategori:Lair 1910	Categoria:Nascidos em 1910
Kategori:Lair 1939	Categoria:Nascidos em 1939
Cithakan:SUI	Predefinição:CHE
Kategori:Poaceae	Categoria:Poaceae
Cithakan:BatangPenjelajah/DaftarIsi	Predefinição:Barra de portais
Kategori:Karya taun 1980-an	Categoria:Obras da década de 1980
Cithakan:Skuat PD2006 Pantai Gading	Predefinição:Seleção Marfinense de Futebol de 2006
Cithakan:Disambig	Predefinição:Desambiguação
Cithakan:Gutenberg author	Predefinição:Gutenberg author
Kategori:1962	Categoria:1962
Cithakan:Politics of France	Predefinição:Política da França
Cithakan:Navigasi kategori taun	Predefinição:Categoria por ano
Kategori:Tokoh Suriah	Categoria:Sírios
Cithakan:Country data Hong Kong	Predefinição:Country data Hong Kong
Cithakan:Ok	Predefinição:Sim
Cithakan:Uk icon	Predefinição:Uk icon
Kategori:Swaziland	Categoria:Suazilândia
Kategori:Tokoh Azerbaijan	Categoria:Azerbaijanos
Kategori:Wong mati	Categoria:Pessoas mortas
Kategori:Wétan Tengah	Categoria:Oriente Médio
Cithakan:USCensusPop	Predefinição:Crescimento populacional do Censo dos Estados Unidos
Cithakan:Plainlist	Predefinição:Lista simples
Kategori:Fotografi	Categoria:Fotografia
Kategori:Kaisar Jepang	Categoria:Monarcas do Japão
Kategori:Pati 2013	Categoria:Mortos em 2013
Kategori:Sajarah Korea	Categoria:História da Coreia
Kategori:685	Categoria:685
Kategori:Daftar mawa topik geografi	Categoria:Listas de geografia
Kategori:Stadion	Categoria:Estádios
Kategori:Dhaptar miturut negara	Categoria:Listas por país
Kategori:Lair 1938	Categoria:Nascidos em 1938
Cithakan:Country data Madeira	Predefinição:Country data Madeira
Cithakan:Country data Azores	Predefinição:Country data Açores
Kategori:Otolaringologi	Categoria:Otorrinolaringologia
Cithakan:ATG	Predefinição:ATG
Cithakan:LAO	Predefinição:LAO
Kategori:674	Categoria:674
Kategori:Pati 678	Categoria:Mortos em 678
Kategori:Daftar pulo	Categoria:Listas de ilhas
Cithakan:GRE	Predefinição:GRC
Cithakan:PRT	Predefinição:PRT
Cithakan:BGD	Predefinição:BGD
Cithakan:Lang-grc	Predefinição:Lang-grc
Cithakan:AUS	Predefinição:AUS
Kategori:Kutha ing Jalur Sutra	Categoria:Cidades ao longo da Rota da Seda
Cithakan:Country data Komoro	Predefinição:Country data Comores
Kategori:Laboratorium	Categoria:Laboratórios
Cithakan:BD	Predefinição:NF
Cithakan:Infobox film	Predefinição:Info/Filme
Cithakan:Order of magnitude	Predefinição:Ordem de magnitude
Cithakan:Infobox religious building	Predefinição:Info/Edifício religioso
Cithakan:Lang-en	Predefinição:Lang-en
Cithakan:DZA	Predefinição:DZA
Kategori:South Carolina	Categoria:Carolina do Sul
Cithakan:Geobox	Predefinição:Geobox
Cithakan:For	Predefinição:Para
Cithakan:Ukuran Nutrisi	Predefinição:Info/Valor nutricional
Cithakan:Lang-pt	Predefinição:Lang-pt
Cithakan:Valid	Predefinição:Valid
Kategori:Desain	Categoria:Design
Cithakan:Basa Uni Afrika	Predefinição:Línguas da União Africana
Cithakan:Budaya Islam	Predefinição:Cultura Islâmica
Cithakan:Infobox Russian inhabited locality	Predefinição:Info/Cidade da Rússia
Cithakan:Infobox Philosopher	Predefinição:Info/Filósofo
Cithakan:Lang-uk	Predefinição:Lang-uk
Cithakan:ChineseText	Predefinição:Contém texto em chinês
Cithakan:Adam nganti Daud	Predefinição:Adão até Davi
Cithakan:KAM	Predefinição:KHM
Kategori:Protestan	Categoria:Protestantismo
Cithakan:Kotak info organisasi	Predefinição:Info/Organização
Cithakan:MNE	Predefinição:MNE
Cithakan:NED	Predefinição:NLD
Cithakan:UK	Predefinição:GBR
Cithakan:Daftar isi kategori	Predefinição:CategoriaTOC
Kategori:Kali ing Jerman	Categoria:Rios da Alemanha
Kategori:1663	Categoria:1663
Cithakan:Qif	Predefinição:If
Cithakan:Resize	Predefinição:Redimensionar
Cithakan:VIE	Predefinição:VNM
Cithakan:IPA-fr	Predefinição:IPA-fr
Cithakan:Tr	Predefinição:((tr))
Cithakan:NZL	Predefinição:NZL
Cithakan:Fix	Predefinição:Fix
Cithakan:Lang-nl	Predefinição:Lang-nl
Kategori:Arsitektur	Categoria:Arquitetura
Cithakan:Lang-id	Predefinição:Lang-id
Kategori:Kutha ing Wisconsin	Categoria:Cidades do Wisconsin
Cithakan:Mp	Predefinição:Pm
Cithakan:KOR	Predefinição:KOR
Cithakan:Period end	Predefinição:Período fim
Cithakan:NATO	Predefinição:OTAN
Kategori:Organisme	Categoria:Organismos
Kategori:Sajarah miturut kawasan	Categoria:História por região
Cithakan:Country data Qatar	Predefinição:Country data Qatar
Cithakan:Wikisource author	Predefinição:Wikisource-autor
Cithakan:Lang-fr	Predefinição:Lang-fr
Cithakan:LIB	Predefinição:LBN
Kategori:Kutha ing Sardinia	Categoria:Comunas da Sardenha
Cithakan:Emilia-Romagna	Predefinição:Itália/Províncias/Emília-Romanha
Cithakan:Provinsi Como	Predefinição:Comunas da província de Como
Cithakan:Liguria	Predefinição:Itália/Províncias/Ligúria
Cithakan:Superimpose	Predefinição:Superimpose
Cithakan:Ibu kutha negara ing Amérika Kidul	Predefinição:Lista de capitais da América do Sul
Cithakan:FRA	Predefinição:FRA
Cithakan:Umur	Predefinição:Idade
Cithakan:Kotakinfo animanga	Predefinição:Info/Animangá
Cithakan:Skuat PD2010 Kamerun	Predefinição:Seleção Camaronesa de Futebol de 2010
Kategori:Pati 1627	Categoria:Mortos em 1627
Cithakan:Infobox ProvinceIT	Predefinição:Info/Província da Itália
Cithakan:Nihongo2	Predefinição:Nihongo2
Cithakan:Rentang géologi	Predefinição:Período fóssil
Kategori:Animalia	Categoria:Animalia
Cithakan:Country data Israel	Predefinição:Country data Israel
Kategori:Mongolia	Categoria:Mongólia
Kategori:1953	Categoria:1953
Cithakan:Details	Predefinição:Mais
Cithakan:Ibu kutha ing Éropah	Predefinição:Lista de capitais da Europa por região
Cithakan:Country data UKR	Predefinição:Country data Ucrânia
Cithakan:Country data Kolombia	Predefinição:Country data Colômbia
Cithakan:Country data Pakistan	Predefinição:Country data Paquistão
Cithakan:Country data Ghana	Predefinição:Country data Gana
Cithakan:Country data ROU	Predefinição:Country data Romênia
Cithakan:Pananggalan	Predefinição:Calendários
Cithakan:Karakter Harry Potter	Predefinição:Harry Potter
Cithakan:Country data Republik Korea	Predefinição:Country data Coreia do Sul
Cithakan:Bawana	Predefinição:Continentes
Cithakan:Legend-line	Predefinição:Linha de legenda
Kategori:Film Israèl	Categoria:Cinema de Israel
Cithakan:WTO	Predefinição:OMC
Cithakan:Convert	Predefinição:Convert
Kategori:Cithakan navigasi tim nasional bal-balan miturut negara	Categoria:!Predefinições sobre seleções nacionais de futebol
Kategori:Sistem pancernan	Categoria:Sistema digestivo
Cithakan:Film date	Predefinição:Data do filme
Cithakan:Dhaptar Segara	Predefinição:Oceanos e mares da Terra
Kategori:Pelukis Italia	Categoria:Pintores da Itália
Kategori:Vulkanologi	Categoria:Vulcanologia
