Afrika	África
Dolní Žďár	Dolní Žďár
Senarai kod status HTTP	Lista de códigos de status HTTP
Senarai stadium berdasarkan kapasiti	Lista dos maiores estádios de futebol do mundo
Hluboká (Daerah Chrudim)	Hluboká
Dichiseni	Dichiseni
Dolní Bezděkov	Dolní Bezděkov
Nehvizdy	Nehvizdy
Mogues	Mogues
Burung Daun Kecil	Chloropsis cyanopogon
Piccadilly	Piccadilly (Londres)
Fur	Fur
Suzuki GSX1300R Hayabusa	Suzuki Hayabusa
Geografi Argentina	Geografia da Argentina
Demografi Jepun	Demografia do Japão
Strážiště (Daerah Mladá Boleslav)	Strážiště
Jazeneuil	Jazeneuil
Daging kuda	Carne equina
Pandamangalam	Pandamangalam
Pemilihan presiden Colombia, 2010	Eleição presidencial da Colômbia em 2010
Dajal	Dajjal
Nieva de Cameros	Nieva de Cameros
Krakov (Daerah Rakovník)	Krakov
Monthoiron	Monthoiron
Kapal selam Kelas Oberon	Classe Oberon
Angkatan Tentera Negeri Gabungan	Exército dos Estados Confederados
Pagan Poetry	Pagan Poetry
Sepuluh Puak Yang Hilang	Dez Tribos Perdidas
Teegalapahad	Teegalapahad
Filem Mad Max 2	Mad Max 2
Kněževes (Daerah Rakovník)	Kněževes (Rakovník)
Tentera Republik Srpska	Exército da Republika Srpska
Filem The Age of Innocence	The Age of Innocence (filme)
Filem My Own Private Idaho	My Own Private Idaho
San Ildefonso	Real Sitio de San Ildefonso
Monoharpur	Monoharpur
Filem Duck Soup	Duck Soup
La Guérinière	La Guérinière
Powiat Sochaczew	Condado de Sochaczew
Powiat Grodzisk Mazowiecki	Condado de Grodzisk Mazowiecki
Filem Hana-Bi	Hana-bi
78578 Donpettit	78578 Donpettit
Taman Stanley	Parque de Stanley
Motorola 6800	Motorola 6800
Gunung Berapi Pulau Pagan	Ilha Pagan
Křižovatka (Daerah Cheb)	Křižovatka
Filem Burnt by the Sun	Utomlionnie Solntsem
Konsonan bibir	Consoante labial
Hans Bijak	Hans Esperto
Delta Blues	Delta blues
Belacan	Pasta de camarão
Vivendi	Vivendi
Hoki Piala Dunia	Copa do Mundo de Hóquei sobre a Grama Masculino
Lažánky (Daerah Strakonice)	Lažánky (Boêmia do Sul)
Lelese	Lelese
Sistem dakwat berterusan	Sistema contínuo de tintas
Propriosepsi	Propriocepção
Kawalan penerbangan dalam kawasan	Colisão com o solo em voo controlado
Marley & Me (filem)	Marley & Eu (filme)
Komunisme primitif	Comunismo primitivo
Dewa Ba	Ba (mitologia egípcia)
God of War III	God of War III
Transistor sesimpang	Transistor de unijunção
Glen or Glenda	Glen or Glenda
Osborne 1	Osborne 1
Filem East of Eden	East of Eden (filme)
Copa América 2015	Copa América de 2015
Filem The Hustler	The Hustler
Sawantwadi	Sawantwadi
Filem The Double Life of Veronique	A Dupla Vida de Véronique
Tebus guna tanah	Aterramento marítimo
Ihram	Ihram
Minangkabau	Minangkabau
Mitologi Parsi	Mitologia persa
Cape Cobra	Naja nivea
Negro	Negro (termo)
Perisian sumber terbuka	Software de código aberto
Liverpool F.C.	Liverpool Football Club
Terarium	Terrário
The Hot Chick	The Hot Chick
Luruh	Caducifólia
Perodua Kembara	Daihatsu Terios
Mitsubishi J2M	Mitsubishi J2M
Cruiser Mk I	Cruiser Mk I
Rifel anti-kereta kebal	Espingarda antitanque
Lotus Elise	Lotus Elise
HMS Repulse	HMS Repulse (1916)
Lorestan	Lorestão
Kawah Webb	Webb (cratera)
Corbița	Corbiţa
Perang Tentera Upahan	Guerra dos Mercenários
Filem The Night of the Hunter	The Night of the Hunter
Nasta'liq (seni khat)	Escrita nasta'liq
Yerri	Yerri
Belangkas Atlantik	Límulo
Tomica Hero: Rescue Force	Tomica Hero: Rescue Force
Ladang Shebaa	Fazendas de Shebaa
Ekonomi Argentina	Economia da Argentina
Ekonomi Chile	Economia do Chile
Filem Red River	Red River
Lac de la Haute-Sûre	Lac de la Haute-Sûre
Filem Freaks	Freaks
Der Fuehrer's Face	Der Fuehrer's Face
Kerusi rehat pengatur pelakon	Teste do sofá
Otis Elevator Company	Otis Elevator Company
Kanada Hilir	Canadá Inferior
Le Grand-Village-Plage	Le Grand-Village-Plage
Marigny-l'Église	Marigny-l'Église
Geografi Australia	Geografia da Austrália
La Génétouze	La Génétouze
La Copechagnière	La Copechagnière
Domptail	Domptail
Commequiers	Commequiers
La Chapelle-Hermier	La Chapelle-Hermier
Préizerdaul	Préizerdaul
Rocquefort	Rocquefort
Criquetot-sur-Ouville	Criquetot-sur-Ouville
Bois-d'Ennebourg	Bois-d'Ennebourg
Bois-Héroult	Bois-Héroult
Callengeville	Callengeville
Pilihan raya umum India 2009	Eleições gerais na Índia em 2009
Baons-le-Comte	Baons-le-Comte
Beauval-en-Caux	Beauval-en-Caux
Berville, Seine-Maritime	Berville
Crasville-la-Rocquefort	Crasville-la-Rocquefort
Baillolet	Baillolet
Margon, Hérault	Margon (Hérault)
Auzouville-l'Esneval	Auzouville-l'Esneval
Ancretteville-sur-Mer	Ancretteville-sur-Mer
Anglesqueville-l'Esneval	Anglesqueville-l'Esneval
Ambrumesnil	Ambrumesnil
Bourran	Bourran
Bouville, Seine-Maritime	Bouville (Seine-Maritime)
Honda Jazz	Honda Jazz
Auberville-la-Campagne	Auberville-la-Campagne
Authieux-Ratiéville	Authieux-Ratiéville
Colleville, Seine-Maritime	Colleville
Aubermesnil-Beaumais	Aubermesnil-Beaumais
Pokok Durian Kampung	Durião
Belleville-en-Caux	Belleville-en-Caux
Palsi Bell	Paralisia de Bell
Belleville-sur-Mer	Belleville-sur-Mer
Cormenon	Cormenon
Auzouville-sur-Saâne	Auzouville-sur-Saâne
Corroios	Corroios
Françay	Françay
Choue	Choue
Powiat Nowy Dwór Mazowiecki	Condado de Nowy Dwór Mazowiecki
Bourdainville	Bourdainville
Powiat Ostrów Mazowiecka	Condado de Ostrów Mazowiecka
Auberville-la-Manuel	Auberville-la-Manuel
Bures-en-Bray	Bures-en-Bray
Chauvigny-du-Perche	Chauvigny-du-Perche
Bertrimont	Bertrimont
Gombergean	Gombergean
Crucheray	Crucheray
Chouzy-sur-Cisse	Chouzy-sur-Cisse
Fortan	Fortan
Herbault	Herbault
Chaumont-sur-Tharonne	Chaumont-sur-Tharonne
Gy-en-Sologne	Gy-en-Sologne
Dhuizon	Dhuizon
Chitenay	Chitenay
Cormeray	Cormeray
Cellé	Cellé
Averdon	Averdon
Brévainville	Brévainville
Beauchêne, Loir-et-Cher	Beauchêne (Loir-et-Cher)
Habas, Landes	Habas
Boursay	Boursay
Cellettes, Loir-et-Cher	Cellettes
Bonneveau	Bonneveau
Authon, Loir-et-Cher	Authon (Loir-et-Cher)
Châtillon-sur-Cher	Châtillon-sur-Cher
Bracieux	Bracieux
Azé, Loir-et-Cher	Azé (Loir-et-Cher)
Bouffry	Bouffry
Busloup	Busloup
Thizay, Indre-et-Loire	Thizay (Indre-et-Loire)
Sorde-l'Abbaye	Sorde-l'Abbaye
Dolus-le-Sec	Dolus-le-Sec
Couziers	Couziers
Chaveignes	Chaveignes
Charentilly	Charentilly
Chemillé-sur-Dême	Chemillé-sur-Dême
Draché	Draché
Charnizay	Charnizay
Cussay	Cussay
Ambloy	Ambloy
Chédigny	Chédigny
Courçay	Courçay
Stesen tiub Westminster	Westminster (Metropolitano de Londres)
Ciran	Ciran
Courcoué	Courcoué
Civray-de-Touraine	Civray-de-Touraine
Francueil	Francueil
Continvoir	Continvoir
Crotelles	Crotelles
Cravant-les-Côteaux	Cravant-les-Côteaux
Dame-Marie-les-Bois	Dame-Marie-les-Bois
Chezelles, Indre-et-Loire	Chezelles (Indre-et-Loire)
Chemillé-sur-Indrois	Chemillé-sur-Indrois
Cormery	Cormery
Areines	Areines
Cinais	Cinais
Cheillé	Cheillé
Cléré-les-Pins	Cléré-les-Pins
Dierre	Dierre
Esves-le-Moutier	Esves-le-Moutier
Chaumussay	Chaumussay
Angé	Angé
Champigny-sur-Veude	Champigny-sur-Veude
Beaumont-Village	Beaumont-Village
Brèches	Brèches
Vineuil, Indre	Vineuil (Indre)
Vouillon	Vouillon
Ambillou	Ambillou
Beaulieu-lès-Loches	Beaulieu-lès-Loches
Thizay, Indre	Thizay (Indre)
Vijon	Vijon
Selles-sur-Nahon	Selles-sur-Nahon
Chanceaux-près-Loches	Chanceaux-près-Loches
Vigoulant	Vigoulant
Darbhanga	Darbhanga
Nordeste	Região Nordeste do Brasil
Tilly, Indre	Tilly (Indre)
Anché, Indre-et-Loire	Anché (Indre-et-Loire)
Villegongis	Villegongis
Villers-les-Ormes	Villers-les-Ormes
Sougé, Indre	Sougé (Indre)
Sembleçay	Sembleçay
Veuil	Veuil
Verneuil-sur-Igneraie	Verneuil-sur-Igneraie
Vigoux	Vigoux
Varennes-sur-Fouzon	Varennes-sur-Fouzon
Tranzault	Tranzault
Sennevières	Sennevières
Rilhac-Rancon	Rilhac-Rancon
Sainte-Catherine-de-Fierbois	Sainte-Catherine-de-Fierbois
Saint-Pardoux, Haute-Vienne	Saint-Pardoux (Haute-Vienne)
Villiers, Indre	Villiers (Indre)
Urciers	Urciers
Rigny-Ussé	Rigny-Ussé
Mecca-Cola	Mecca-Cola
Gelombang haba Eropah 2003	Onda de calor de 2003 na Europa
Saint-Denis-de-Jouhet	Saint-Denis-de-Jouhet
Ségry	Ségry
Saint-Pierre-de-Jards	Saint-Pierre-de-Jards
Sassierges-Saint-Germain	Sassierges-Saint-Germain
Saint-Plantaire	Saint-Plantaire
Saint-Michel-en-Brenne	Saint-Michel-en-Brenne
Saint-Gilles, Indre	Saint-Gilles (Indre)
Saint-Cyran-du-Jambot	Saint-Cyran-du-Jambot
Saint-Pierre-de-Lamps	Saint-Pierre-de-Lamps
Sainte-Lizaigne	Sainte-Lizaigne
Sauzelles	Sauzelles
Pouligny-Saint-Martin	Pouligny-Saint-Martin
Saint-Georges-sur-Arnon	Saint-Georges-sur-Arnon
Sazeray	Sazeray
Paudy	Paudy
Pruniers	Pruniers
Saint-Aigny	Saint-Aigny
Prissac	Prissac
Saint-Aubin, Indre	Saint-Aubin (Indre)
Saint-Maur, Indre	Saint-Maur (Indre)
Rouvres-les-Bois	Rouvres-les-Bois
Saint-Aoustrille	Saint-Aoustrille
Pellevoisin	Pellevoisin
Pouligny-Notre-Dame	Pouligny-Notre-Dame
Saint-Martin-de-Lamps	Saint-Martin-de-Lamps
Pembiasaan	Habituação
Saint-Christophe-en-Boucherie	Saint-Christophe-en-Boucherie
Penghinaan	Humilhação
Sanrio	Sanrio
Sainte-Cécile, Indre	Sainte-Cécile (Indre)
Sacierges-Saint-Martin	Sacierges-Saint-Martin
Parpeçay	Parpeçay
Sarzay	Sarzay
Paulnay	Paulnay
Preuilly-la-Ville	Preuilly-la-Ville
Pérassay	Pérassay
Kapal Hitam	Barcos negros
Sinkope	Síncope (gramática)
Siberkeganasan	Ciberterrorismo
Penerbit permainan video	Distribuidora de jogos eletrônicos
Lapangan Terbang Landvetter	Aeroporto de Gotemburgo-Landvetter
Seuilly	Seuilly
Saint-Août	Saint-Août
Saint-Médard, Indre	Saint-Médard (Indre)
Reuilly, Indre	Reuilly (Indre)
Reboursin	Reboursin
Parnac, Indre	Parnac
Méobecq	Méobecq
Oulches	Oulches
Meunet-sur-Vatan	Meunet-sur-Vatan
Montipouret	Montipouret
Obterre	Obterre
Néret	Néret
Meunet-Planches	Meunet-Planches
Niherne	Niherne
Orville, Indre	Orville (Indre)
Saint-Pierre-de-Cormeilles	Saint-Pierre-de-Cormeilles
Prey, Eure	Prey (Eure)
Villez-sous-Bailleul	Villez-sous-Bailleul
Garennes-sur-Eure	Garennes-sur-Eure
Touffreville, Eure	Touffreville
Martagny	Martagny
Huest	Huest
Mandeville, Eure	Mandeville (Eure)
Vaux-sur-Eure	Vaux-sur-Eure
Minggu Emas (Jepun)	Golden Week
Sainte-Colombe-la-Commanderie	Sainte-Colombe-la-Commanderie
Chambord, Eure	Chambord (Eure)
Trélissac	Trélissac
Vitot	Vitot
Bosguérard-de-Marcouville	Bosguérard-de-Marcouville
Venables, Eure	Venables
Folleville, Eure	Folleville (Eure)
Serez, Eure	Serez
Gaudreville-la-Rivière	Gaudreville-la-Rivière
Neuillay-les-Bois	Neuillay-les-Bois
Mosnay	Mosnay
Emma (anime dan manga)	Emma (mangá)
Murs, Indre	Murs (Indre)
Migné	Migné
Montlevicq	Montlevicq
Lurais	Lurais
Mouhet	Mouhet
Nuret-le-Ferron	Nuret-le-Ferron
Maillet, Indre	Maillet (Indre)
Liniez	Liniez
Masjid Rüstem Pasha	Mesquita de Rüstem Paxá
Luant	Luant
Lourouer-Saint-Laurent	Lourouer-Saint-Laurent
Menetou-sur-Nahon	Menetou-sur-Nahon
Cakera Nipkow	Disco de Nipkow
Lye, Indre	Lye
Lingé	Lingé
London Gazette	London Gazette
Luçay-le-Mâle	Luçay-le-Mâle
Langé	Langé
Lignac	Lignac
Martizay	Martizay
Ingrandes, Indre	Ingrandes (Indre)
Lacs, Indre	Lacs
Lizeray	Lizeray
Mauvières	Mauvières
Luçay-le-Libre	Luçay-le-Libre
Yermenonville	Yermenonville
Ymonville	Ymonville
Voise	Voise
Ymeray	Ymeray
Vitray-en-Beauce	Vitray-en-Beauce
Villiers-Saint-Orien	Villiers-Saint-Orien
Distrofi otot	Distrofia muscular
Jenayah kolar putih	Crime do colarinho branco
Saint-Germain-le-Gaillard, Eure-et-Loir	Saint-Germain-le-Gaillard (Eure-et-Loir)
Saint-Rémy-sur-Avre	Saint-Rémy-sur-Avre
Saint-Luperce	Saint-Luperce
Villeneuve-Saint-Nicolas	Villeneuve-Saint-Nicolas
Saint-Maur-sur-le-Loir	Saint-Maur-sur-le-Loir
Senantes, Eure-et-Loir	Senantes
Saint-Pellerin, Eure-et-Loir	Saint-Pellerin (Eure-et-Loir)
Saint-Jean-de-Rebervilliers	Saint-Jean-de-Rebervilliers
Vieuvicq	Vieuvicq
Saint-Martin-de-Nigelles	Saint-Martin-de-Nigelles
Saulnières, Eure-et-Loir	Saulnières (Eure-et-Loir)
Saint-Laurent-la-Gâtine	Saint-Laurent-la-Gâtine
Villampuy	Villampuy
Sorel-Moussel	Sorel-Moussel
Thiville	Thiville
Saint-Ouen-Marchefroy	Saint-Ouen-Marchefroy
Trancrainville	Trancrainville
Villiers-le-Morhier	Villiers-le-Morhier
Thimert-Gâtelles	Thimert-Gâtelles
Filem The Big Sleep	À Beira do Abismo
Couço	Couço
Vierville, Eure-et-Loir	Vierville (Eure-et-Loir)
SMAP	SMAP
Coxsackie	Vírus de Coxsackie
Curtiss-Wright	Curtiss-Wright
Pelabuhan New York	Porto de Nova Iorque
Filem The Thing from Another World	The Thing from Another World
Dassault Mirage 5	Dassault Mirage 5
The Horrors	The Horrors
Balanitis	Balanopostite
Limfoma bukan Hodgkin	Linfoma não Hodgkin
1 E+11 m²	1 E+11 m²
Chambourg-sur-Indre	Chambourg-sur-Indre
Braye-sous-Faye	Braye-sous-Faye
Athée-sur-Cher	Athée-sur-Cher
Artannes-sur-Indre	Artannes-sur-Indre
Cangey	Cangey
Villandry	Villandry
Braye-sur-Maulne	Braye-sur-Maulne
Bossée	Bossée
Berthenay	Berthenay
Beaumont-en-Véron	Beaumont-en-Véron
Cerelles	Cerelles
Undang-undang Inggeris	Direito da Inglaterra
Bréhémont	Bréhémont
Boussay, Indre-et-Loire	Boussay (Indre-et-Loire)
Céré-la-Ronde	Céré-la-Ronde
Vérigny	Vérigny
Saint-Lubin-des-Joncherets	Saint-Lubin-des-Joncherets
Villeau	Villeau
Sancheville	Sancheville
Souancé-au-Perche	Souancé-au-Perche
Soizé	Soizé
Saint-Maixme-Hauterive	Saint-Maixme-Hauterive
Sainville	Sainville
Saint-Lubin-de-Cravant	Saint-Lubin-de-Cravant
Theuville, Eure-et-Loir	Theuville (Eure-et-Loir)
Umpeau	Umpeau
Saumeray	Saumeray
Saint-Jean-Pierre-Fixte	Saint-Jean-Pierre-Fixte
Tremblay-les-Villages	Tremblay-les-Villages
Battersea	Battersea
Teluk Guayaquil	Golfo de Guaiaquil
Vert-en-Drouais	Vert-en-Drouais
Ver-lès-Chartres	Ver-lès-Chartres
Filem Nostalghia	Nostalgia (filme)
Santeuil, Eure-et-Loir	Santeuil (Eure-et-Loir)
Sandarville	Sandarville
Saint-Léger-des-Aubées	Saint-Léger-des-Aubées
Saint-Bonnet-l'Enfantier	Saint-Bonnet-l'Enfantier
Soyuz TMA-03M	Soyuz TMA-03M
Filem Top Hat	Top Hat
Penyediaan kopi	Moedor de café
Saint-Pardoux-de-Drône	Saint-Pardoux-de-Drône
Faux, Dordogne	Faux (Dordonha)
Saint-Laurent-sur-Manoire	Saint-Laurent-sur-Manoire
Yssandon	Yssandon
Noailles, Corrèze	Noailles (Corrèze)
Gartempe, Creuse	Gartempe (Creuse)
Issac	Issac
Sagelat	Sagelat
Stadium Tertutup Nasional Beijing	Estádio Nacional Indoor de Pequim
Le Boulay-Morin	Le Boulay-Morin
L&M	L&M
Voutezac	Voutezac
Larzac	Larzac
Les Authieux	Les Authieux
Limeyrat	Limeyrat
Saint-Martial-d'Albarède	Saint-Martial-d'Albarède
Saint-Cloud-en-Dunois	Saint-Cloud-en-Dunois
Couy	Couy
Générest	Générest
Oberon	Oberon
Ardenais	Ardenais
Bengy-sur-Craon	Bengy-sur-Craon
Mérouville	Mérouville
Marville-Moutiers-Brûlé	Marville-Moutiers-Brûlé
Léthuin	Léthuin
Neuvy-en-Dunois	Neuvy-en-Dunois
Laons	Laons
Nogent-le-Phaye	Nogent-le-Phaye
Luisant	Luisant
Lormaye	Lormaye
Méréglise	Méréglise
Hanches	Hanches
Lèves	Lèves
Ouarville	Ouarville
Guainville	Guainville
Montireau	Montireau
Morainville	Morainville
Sainte-Gemme-Moronval	Sainte-Gemme-Moronval
Saint-Aubin-des-Bois, Eure-et-Loir	Saint-Aubin-des-Bois (Eure-et-Loir)
Garancières-en-Drouais	Garancières-en-Drouais
Miermaigne	Miermaigne
Lamblore	Lamblore
Pré-Saint-Martin	Pré-Saint-Martin
Jallans	Jallans
Mévoisins	Mévoisins
Poisvilliers	Poisvilliers
Intréville	Intréville
Luigny	Luigny
Montharville	Montharville
Morvilliers, Eure-et-Loir	Morvilliers (Eure-et-Loir)
Puiseux, Eure-et-Loir	Puiseux (Eure-et-Loir)
Pontgouin	Pontgouin
Coudray-au-Perche	Coudray-au-Perche
Lumeau	Lumeau
Maillebois	Maillebois
Fruncé	Fruncé
Gellainville	Gellainville
Courtois-sur-Yonne	Courtois-sur-Yonne
Dicy	Dicy
Ben Feldman	Ben Feldman
Kritikan terhadap agama Kristian	Crítica ao cristianismo
Politik Azerbaijan	Política do Azerbaijão
Ryan Cabrera	Ryan Cabrera
Fontenay-près-Chablis	Fontenay-près-Chablis
Lapangan Terbang Antarabangsa Oranjestad	Aeroporto Internacional Rainha Beatriz
Bagneaux	Bagneaux
Crestuma	Crestuma
Dixmont, Yonne	Dixmont
Coudreceau	Coudreceau
Dangers	Dangers
Maisons, Eure-et-Loir	Maisons (Eure-et-Loir)
Levesville-la-Chenard	Levesville-la-Chenard
Ermenonville-la-Petite	Ermenonville-la-Petite
Nonvilliers-Grandhoux	Nonvilliers-Grandhoux
Fessanvilliers-Mattanvilliers	Fessanvilliers-Mattanvilliers
Ormoy, Eure-et-Loir	Ormoy (Eure-et-Loir)
Moriers	Moriers
Revercourt	Revercourt
Crhov	Crhov
Oinville-sous-Auneau	Oinville-sous-Auneau
Oinville-Saint-Liphard	Oinville-Saint-Liphard
Nottonville	Nottonville
Belleville-sur-Loire	Belleville-sur-Loire
Aubinges	Aubinges
Bannegon	Bannegon
Clermain	Clermain
Colombiers, Cher	Colombiers (Cher)
Brinon-sur-Sauldre	Brinon-sur-Sauldre
Chaumoux-Marcilly	Chaumoux-Marcilly
Chaumont, Cher	Chaumont (Cher)
Douy	Douy
Achères, Cher	Achères (Cher)
Moléans	Moléans
Chezal-Benoît	Chezal-Benoît
Faverolles, Eure-et-Loir	Faverolles (Eure-et-Loir)
Jaudrais	Jaudrais
Luray, Eure-et-Loir	Luray (França)
Montainville, Eure-et-Loir	Montainville
Piala Dunia Kriket 2015	Copa do Mundo de Críquete de 2015
Allogny	Allogny
Marchéville	Marchéville
Mittainvilliers	Mittainvilliers
Frazé	Frazé
Crosses, Cher	Crosses
Frétigny	Frétigny
Montreuil, Eure-et-Loir	Montreuil (Eure-et-Loir)
Bleury	Bleury
Mignières	Mignières
Houville-la-Branche	Houville-la-Branche
Lutz-en-Dunois	Lutz-en-Dunois
The Titan's Curse	The Titan's Curse
Garancières-en-Beauce	Garancières-en-Beauce
Tatatanda matematik	Notação matemática
Bué	Bué
Orrouer	Orrouer
Favières, Eure-et-Loir	Favières (Eure-et-Loir)
Mottereau	Mottereau
Péronville	Péronville
Saint-Denis-les-Ponts	Saint-Denis-les-Ponts
Magny, Eure-et-Loir	Magny (Eure-et-Loir)
Boulleret	Boulleret
Barlieu	Barlieu
Criollo (kuda)	Crioulo (cavalo)
Maux	Maux
Himitsu Sentai Goranger	Himitsu Sentai Goranger
Goran Jurić	Goran Jurić
Abondant	Abondant
Myennes	Myennes
Barry-d'Islemade	Barry-d'Islemade
Transformers: Animated	Transformers Animated
Courlon-sur-Yonne	Courlon-sur-Yonne
Murlin	Murlin
Ancy-le-Libre	Ancy-le-Libre
Fundamentalisme Islam	Fundamentalismo islâmico
Bierry-les-Belles-Fontaines	Bierry-les-Belles-Fontaines
Kepulauan Mergui	Arquipélago de Mergui
Sazae-san	Sazae-san
Zetabit	Zettabit
HD 80606 b	HD 80606 b
Marzy	Marzy
Athie, Yonne	Athie (Yonne)
Bussières, Yonne	Bussières (Yonne)
Yotabit	Yottabit
Filem Pink Flamingos	Pink Flamingos
Sukan Pantai Asia	Jogos Asiáticos de Praia
Minato Mirai 21	Minato Mirai 21
Kiteretsu Daihyakka	Kiteretsu
Chigy	Chigy
Fontenay-près-Vézelay	Fontenay-près-Vézelay
Aillant-sur-Tholon	Aillant-sur-Tholon
Chitry	Chitry
Fournaudin	Fournaudin
Mhère	Mhère
Champigny, Yonne	Champigny
Moraches	Moraches
Angely	Angely
Cruzy-le-Châtel	Cruzy-le-Châtel
Montigny-aux-Amognes	Montigny-aux-Amognes
Dollot	Dollot
Demigny	Demigny
Ancy-le-Franc	Ancy-le-Franc
Mouron-sur-Yonne	Mouron-sur-Yonne
Unit pemprosesan fizik	Unidade de processamento de física
Kejohanan Remaja B-16 AFC	Campeonato Asiático de Futebol Sub-16
Chavin, Indre	Chavin
Dun-le-Poëlier	Dun-le-Poëlier
Gehée	Gehée
Faverolles, Indre	Faverolles (Indre)
Gournay, Indre	Gournay
Fléré-la-Rivière	Fléré-la-Rivière
Bretagne, Indre	Bretagne (Indre)
Feusines	Feusines
Saint-Sauveur-en-Puisaye	Saint-Sauveur-en-Puisaye
Langau biru	Calliphora vomitoria
Frédille	Frédille
Heugnes	Heugnes
Pengepala (teknologi maklumat)	Cabeçalho
Gerhana matahari 15 Januari 2010	Eclipse solar de 15 de janeiro de 2010
Tuhan Anak	Deus, o Filho
Zaman Kofun	Kofun
Filem Do the Right Thing	Do the Right Thing
Saint-Martin-d'Auxigny	Saint-Martin-d'Auxigny
Ligueil	Ligueil
Sainte-Geneviève-sur-Argence	Sainte-Geneviève-sur-Argence
Saint-Pierre-des-Corps	Saint-Pierre-des-Corps
Réquista	Réquista
Saint-Doulchard	Saint-Doulchard
Saulzais-le-Potier	Saulzais-le-Potier
Nérondes	Nérondes
Saint-Beauzély	Saint-Beauzély
Henrichemont	Henrichemont
Vézins-de-Lévézou	Vézins-de-Lévézou
Montbazens	Montbazens
IAI Nesher	IAI Nesher
Rieupeyroux	Rieupeyroux
Tentera Laut Sweden	Marinha da Suécia
Naucelle	Naucelle
Senarai produk Nokia	Lista de telemóveis da Nokia
Saint-Rome-de-Tarn	Saint-Rome-de-Tarn
Dassault Falcon 900	Dassault Falcon 900
Pont-de-Salars	Pont-de-Salars
October Sky	October Sky
Pendebunga	Polinizador
Salles-Curan	Salles-Curan
Lury-sur-Arnon	Lury-sur-Arnon
Segonzac, Dordogne	Segonzac
La Salvetat-Peyralès	La Salvetat-Peyralès
Mars-sur-Allier	Mars-sur-Allier
Gilligan's Island	Gilligan's Island
Piala Konfederasi FIFA 2021	Copa das Confederações FIFA de 2021
Moux-en-Morvan	Moux-en-Morvan
Fontaine-la-Guyon	Fontaine-la-Guyon
Rohaire	Rohaire
Lotus Exige	Lotus Exige
Saint-Bomer	Saint-Bomer
Rouvray-Saint-Florentin	Rouvray-Saint-Florentin
Saint-Thibault, Côte-d'Or	Saint-Thibault (Côte-d'Or)
Poinville	Poinville
Moinville-la-Jeulin	Moinville-la-Jeulin
Montigny-le-Chartif	Montigny-le-Chartif
Marboué	Marboué
Réclainville	Réclainville
Masaharu Fukuyama	Masaharu Fukuyama
Friaize	Friaize
Gasville-Oisème	Gasville-Oisème
Tasbih (zikir)	Masbaha
Romilly-sur-Aigre	Romilly-sur-Aigre
Ouerre	Ouerre
Courbehaye	Courbehaye
Kaichō wa Maid-sama!	Maid-sama!
Ermenonville-la-Grande	Ermenonville-la-Grande
Millay, Nièvre	Millay
Magny-Lormes	Magny-Lormes
Kerdil biru	Anã azul
Yajima Maimi	Maimi Yajima
Taufan Ketsana	Tufão Ketsana (2009)
Perang format pita video	Guerra do formato do videocassete
Juuken Sentai Gekiranger	Juuken Sentai Gekiranger
Inti hibrid	Núcleo híbrido
Landelles	Landelles
Moulhard	Moulhard
Morancez	Morancez
Saint-Denis-d'Authou	Saint-Denis-d'Authou
Langey	Langey
Louvilliers-en-Drouais	Louvilliers-en-Drouais
Fontaine-Simon	Fontaine-Simon
Meslay-le-Grenet	Meslay-le-Grenet
Saint-Arnoult-des-Bois	Saint-Arnoult-des-Bois
Salles-Courbatiès	Salles-Courbatiès
Mauvezin-de-Prat	Mauvezin-de-Prat
Leychert	Leychert
Malléon	Malléon
Taman Richmond	Richmond Park
Montferrier	Montferrier
Gaudiès	Gaudiès
L'Herm	L'Herm
Couflens	Couflens
Lordat	Lordat
Yaguchi Mari	Mari Yaguchi
Montgauch	Montgauch
Cernon, Jura	Cernon (Jura)
Condamine, Jura	Condamine (Jura)
Pusat Amaran Taufan Bersama	Joint Typhoon Warning Center
Orval, Cher	Orval (Cher)
Thoirette	Thoirette
Yoshizawa Hitomi	Hitomi Yoshizawa
Condes, Jura	Condes (Jura)
Charnod	Charnod
Augisey	Augisey
Les Deux-Fays	Les Deux-Fays
Cézia	Cézia
Cuisia	Cuisia
Sainte-Solange	Sainte-Solange
Gizia	Gizia
Cesancey	Cesancey
Chapelle-Voland	Chapelle-Voland
Courlans	Courlans
Neuil	Neuil
Dun, Ariège	Dun (Ariège)
Montfa, Ariège	Montfa (Ariège)
Lapangan Terbang Antarabangsa Jorge Chavez	Aeroporto Internacional Jorge Chávez
Manses	Manses
Lapangan Terbang Antarabangsa El Alto	Aeroporto Internacional de El Alto
Monesple	Monesple
Montseron	Montseron
Montégut-en-Couserans	Montégut-en-Couserans
Lassur	Lassur
Les Pujols	Les Pujols
Ercé	Ercé
Le Carlaret	Le Carlaret
Lapenne	Lapenne
Antropomorfisme moe	Antropomorfismo moe
Garanou	Garanou
Larbont	Larbont
Argenvilliers	Argenvilliers
Castex, Ariège	Castex (Ariège)
Charentonnay	Charentonnay
Senarai pulau di Indonesia	Lista de ilhas da Indonésia
Albefeuille-Lagarde	Albefeuille-Lagarde
Bédeille, Ariège	Bédeille (Ariège)
Beauche	Beauche
Bouzais	Bouzais
Gilles, Eure-et-Loir	Gilles (Eure-et-Loir)
Crystal Tools	Crystal Tools
Clémont	Clémont
