Afrika	África
Wayne County (Ohio)	Condado de Wayne (Ohio)
Richland County (Ohio)	Condado de Richland (Ohio)
Wyandot County	Condado de Wyandot
Ashland County (Ohio)	Condado de Ashland (Ohio)
Crawford County (Ohio)	Condado de Crawford (Ohio)
Shine	Shine
Komuna Qendër	Qendër
Japan	Japan
Aiken County	Condado de Aiken
Fusa (Norvegjia)	Fusa (desambiguação)
Kastrioti (kthjellim)	Kastriot
Defragmentacion	Desfragmentação
Gene Tunney	Gene Tunney
Airdrie (Alberta)	Airdrie (Alberta)
Portugez	Portugal (desambiguação)
Kronika Akasha	Registros akáshicos
Skicë	Sketch
2007 Çmimi i madh i Monakos	Grande Prêmio de Mônaco de 2007 (Fórmula 1)
Lamar Alexander	Lamar Alexander
CD-R	CD-R
Firestone Tire	Firestone Tire and Rubber Company
Phenylephrin	Fenilefrina
Diolet	Diol
Fosfataza alkaline	Fosfatase alcalina
Flumazenil	Flumazenil
Harrison County (Ohio)	Condado de Harrison (Ohio)
Aktorët (UML)	Ator (UML)
Columbiana County	Condado de Columbiana
Tuscarawas County	Condado de Tuscarawas
Carroll County (Ohio)	Condado de Carroll (Ohio)
Stark County (Ohio)	Condado de Stark (Ohio)
Glukokortikosteroidet	Glicocorticoide
Propofol	Propofol
Proteina C reaktive	Proteína c-reativa
Diagrami i aktivitetit	Diagrama de atividade
Black Lagoon	Black Lagoon
Akçe	Akçe
Welland (Ontario)	Welland
Oakville (Ontario)	Oakville (Ontário)
Xhamia el Aksa	Mesquita de Al-Aqsa
Erodium texanum	Erodium texanum
Euphorbia characias	Euphorbia characias
The Black Mages	The Black Mages
Grant County (New Mexico)	Condado de Grant (Novo México)
Tripp County	Condado de Tripp
Neshoba County	Condado de Neshoba
Allez Ola Olé	Allez! Ola! Olé!
Kupa Evropiane 1967-68	Taça dos Clubes Campeões Europeus de 1967–68
Ouray County	Condado de Ouray
Sullivan County (Indiana)	Condado de Sullivan (Indiana)
Daniels County	Condado de Daniels
1919 në film	1919 no cinema
Charlotte County (Virginia)	Condado de Charlotte (Virgínia)
Zyra Kombëtare e Njoftimeve Amerikane	National Reconnaissance Office
Ngjyra vjollcë	Violeta (cor)
Robert Plant	Robert Plant
Durham County (North Carolina)	Condado de Durham (Carolina do Norte)
Wieringermeer	Wieringermeer
Universiteti i Tiranës	Universidade de Tirana
Vermilion	Vermilion (Slipknot)
Inxhinieria kompjuterike	Engenharia de computação
Gjeografia e Ishujve Sao Tome dhe Principe	Geografia de São Tomé e Príncipe
Xhamia e Shenjtë	Masjid al-Haram
Deuel County (Nebraska)	Condado de Deuel (Nebraska)
Roberto Carlos da Silva	Roberto Carlos da Silva
Gjeografia e Portugalisë	Geografia de Portugal
Need for Speed	Road & Track Presents: The Need for Speed
Afishe	Cartaz
Livingston County (Illinois)	Condado de Livingston (Illinois)
Arbutus	Arbutus
2008 në film	2008 no cinema
Carroll County (Iowa)	Condado de Carroll (Iowa)
Wilkes County (North Carolina)	Condado de Wilkes (Carolina do Norte)
1923 në literaturë	1923 na literatura
Nazareti	Nazaré
Dunklin County	Condado de Dunklin
Anzonico	Anzonico
Ekonomia e Turqisë	Economia da Turquia
Sideritis	Sideritis
Lafayette County (Wisconsin)	Condado de Lafayette (Wisconsin)
Suicide Silence	Suicide Silence
Tanganjika	Tanganica
Shelby County (Indiana)	Condado de Shelby (Indiana)
Vranoci i Epërm (Lebanë)	Gornje Vranovce
Dyzxhe (Provincë)	Düzce (província)
AKM(armë)	AKM
Mafalda Arnauth	Mafalda Arnauth
.eh	.eh
.sj	.sj
.yu	.yu
.bv	.bv
.gb	.gb
.tp	.tp
.um	.um
.zr	.zr
20th Century Fox	20th Century Fox
.dd	.dd
Túlio de Melo	Túlio de Melo
Modern	Moderno
Matías Silvestre	Matías Silvestre
Gabriel Mudingayi	Gaby Mudingayi
Fabio Firmani	Fabio Firmani
Altin Haxhi	Altin Haxhi
Altin Lala	Altin Lala
Giuseppe Biava	Giuseppe Biava
Dragutin Dimitrijeviq	Dragutin Dimitrijević
Mathías Cardaccio	Mathías Cardacio
Anthony Daniels	Anthony Daniels (ator)
Erjon Bogdani	Erjon Bogdani
Barıs Manço	Barış Manço
Kévin Constant	Kévin Constant
Franjo Kuhariq	Franjo Kuharic
Cesar Romero	Cesar Romero
Frederik Ndoci	Frederik Ndoci
Fshehtësia profesionale	Confidencialidade
Peter Galison	Peter Galison
Altria Group	Altria
Thorold	Thorold
Niagara-on-the-Lake	Niagara-on-the-Lake
Jackson County (Oregon)	Condado de Jackson (Oregon)
Multnomah County	Condado de Multnomah
Papa Françesku	Papa Francisco
Scott Storch	Scott Storch
Nata	Nata (desambiguação)
Giedo van der Garde	Giedo van der Garde
Christopher Latham Sholes	Christopher Sholes
Finlandez	Finlandês
Amanda Lear	Amanda Lear
Juan Jesus	Juan Guilherme Nunes Jesus
Antoine Griezmann	Antoine Griezmann
Noordwijk	Noordwijk
Amatori	Amadorismo
Prytan	Prítane
Moncton	Moncton
Salyan (rajon)	Salyan (rayon)
Jabrayil (rajon)	Jabrayil
Dashkasan (rajon)	Dashkasan
Quba (rajon)	Quba
Gobustan (rajon)	Gobustão
Kalbajar (rajon)	Kalbajar
Banka islame	Banco islâmico
Ciro Immobile	Ciro Immobile
Yevlakh (qytet)	Yevlakh (rayon)
Academy Award i 76-të	Oscar 2004
Diego Costa	Diego Costa
Steven Gerrard	Steven Gerrard
Libri i Mormonit	Livro de Mórmon
Lista e menaxherëve të Real Madrid C.F.	Treinadores do Real Madrid Club de Fútbol
Bedum	Bedum
Bibb County (Alabama)	Condado de Bibb (Alabama)
Dardani (mitologji)	Dardano
Gérardmer	Gérardmer
Njësitë administrative të Skocisë	Subdivisões da Escócia
Burreli	Burrel
Amelia County	Condado de Amelia
Xhizja	Jizya
Andrew Phillip Cunanan	Andrew Cunanan
Micaela Vázquez	Micaela Vázquez
Eudokia	Eudócia (filha de Valentiniano III)
Carla Thomas	Carla Thomas
Kryetarët e Algjerisë	Lista de presidentes da Argélia
Sault Sainte Marie (Kanada)	Sault Ste. Marie (Ontário)
Amerikan	American
Bulqiza	Bulqizë
Rand Paul	Rand Paul
Regis Philbin	Regis Philbin
Wu Xueqian	Wu Xueqian
Billy Sheehan	Billy Sheehan
Shefqet bej Vërlaci	Shefqet Verlaci
Rasim Delić	Rasim Delić
Ricardo Darín	Ricardo Darín
Jahmir Hyka	Jahmir Hyka
Jon Lilygreen	Jon Lilygreen
Lekë Dukagjini	Lekë Dukagjini
Christian Manfredini	Christian Manfredini
Vangjel Zhapa	Evangelis Zappas
Mihael Paher	Michael Pacher
Vahid Halilhodžić	Vahid Halilhodžić
Toshio Masuda	Toshiro Masuda
Giuliano Gemma	Giuliano Gemma
Milman Parry	Milman Parry
Michael Burston	Würzel
Flamuri i Irlandës Veriore	Bandeira da Irlanda do Norte
ILS	Sistema de pouso por instrumentos
El rostro de Analia	El rostro de Analía
American Federation of Labor/Congress of Industrial Organizations	AFL-CIO
Takehito Koyasu	Takehito Koyasu
Fitër Bajrami	Eid al-Fitr
Journey	Journey
Besian Idrizaj	Besian Idrizaj
Sllovakia në Festivalin Evropian të Këngës	Eslováquia no Festival Eurovisão da Canção
Harku i Triumfit (Roman)	Arco do Triunfo (livro)
Dita Ndërkombëtare e ushqimit	Dia Mundial da Alimentação
Desperado	Desperado (filme)
Kaskaderi	Dublê
Anapesti	Anapesto
Ausiàs March	Ausiàs March
Murilo Benicio	Murilo Benício
Cris Morena	Cris Morena
Laura Omloop	Laura Omloop
Juliana Paes	Juliana Paes
Pro Evolution Soccer	Pro Evolution Soccer
Robin Thicke	Robin Thicke
Shamkir (rajon)	Shamkir
W.A.S.P.	W.A.S.P.
Gjeniu	Superdotado
Oh My Goddess!	Ah! Megami-sama
Bektashizmi	Bektashis
Integrali kurbolinear	Integral de linha
Kompleti për zhvillimin e softuerit	Software Development Kit
Carl Gustav Mosander	Carl Gustaf Mosander
ColdFusion	ColdFusion
Lista e nënndarjeve më të mëdha të shteteve sipas sipërfaqes	Lista das 50 maiores subdivisões de países
Miami-Dade County	Condado de Miami-Dade
Camorra	Camorra
Hedy Burress	Hedy Burress
La Madrastra	La madrastra
La grande illusion	A Grande Ilusão
Amfilohije Rradoviqi	Metropolita Amfilohije
Lawrence Krauss	Lawrence Krauss
Luigi Allemandi	Luigi Allemandi
Amherst County	Condado de Amherst
Ernie Hudson	Ernie Hudson
Historia e Skocisë	História da Escócia
Simplon (Qafë malore)	Passo do Simplon
En nombre del amor	En nombre del amor
Bekim Fehmiu	Bekim Fehmiu
Humbjet në Luftën e Dytë Botërore	Mortos na Segunda Guerra Mundial
Glenn Frey	Glenn Frey
Igli Tare	Igli Tare
Haskala	Haskalá
Tai	Tais
Georg Brandt	George Brandt
Paramore	Paramore
Fjell	Fjell
Taylor County (Kentucky)	Condado de Taylor (Kentucky)
Psira	Pseíra
Historia e Algjeris	História da Argélia
Rebi el-Evvel	Rabi al-Awwal
Manifest Destiny	Destino Manifesto
Final Fantasy IX	Final Fantasy IX
Gjakovë	Đakovica
Tipton County (Tennessee)	Condado de Tipton (Tennessee)
Psikologjia eksperimentale	Psicologia experimental
Procedura Gram-Shmit	Processo de Gram-Schmidt
Blount County (Tennessee)	Condado de Blount (Tennessee)
Stema e Gjibraltari	Brasão de armas de Gibraltar
Kampionati Evropian i Futbollit 2008 Grupi B	Campeonato Europeu de Futebol de 2008/Grupo B
Hajigabul (rajon)	Hajigabul
Masally (rajon)	Masally
Ujar (rajon)	Ujar (rayon)
Khizi (rajon)	Khizi
Ekuacioni i shkallës së katërt	Equação do quarto grau
Goychay (rajon)	Goychay (rayon)
Tartar (rajon)	Tartar (rayon)
HD ready	HD ready
Mourad Meghni	Mourad Meghni
Texas County (Missouri)	Condado de Texas (Missouri)
Dragon Ball Z	Dragon Ball Z
Mushkonja Tigër	Aedes albopictus
Mekanika e Hamiltonit	Mecânica hamiltoniana
Glascock County	Condado de Glascock
Schoonhoven	Schoonhoven
Modeli waterfall	Modelo em cascata
Coritiba Foot Ball Club	Coritiba Foot Ball Club
Kifoza	Cifose
Qarqe në Massachusetts	Lista de condados de Massachusetts
Rajoni Verior i Brazilit	Região Norte do Brasil
Aeroporti Tan Son Nhat	Aeroporto Internacional Tan Son Nhat
Pana (Gatime)	Kaymak
Dio	Dio
Ace of Spades	Ace of Spades
Amy Adams	Amy Adams
DP-27	Degtyaryov (metralhadora)
SKS	SKS
Logan (Utah)	Logan (Utah)
Any Given Sunday	Um Domingo Qualquer
Sheriati	Charia
Giresuni (Provincë)	Giresun (província)
Jardi	Jarda
Vertebra	Coluna vertebral
Price (Utah)	Price (Utah)
Karikatura	Caricatura
Luis Nani	Nani
Depeche Mode	Depeche Mode
Brigham City	Brigham City (Utah)
Autori	Autor
Mazurek Dąbrowskiego	Mazurek Dąbrowskiego
Beaver (Utah)	Beaver (Utah)
Gladiatori	Gladiador
Farmington (Utah)	Farmington (Utah)
Paris Saint-Germain F.C.	Paris Saint-Germain Football Club
Paolo Maldini	Paolo Maldini
Robinson Kruzo	Robinson Crusoe
Jallova (Provincë)	Yalova (província)
GIS	Sistema de informação geográfica
Petr Čech	Petr Čech
Kanali Ndërkombëtar Sllav	Slavic Canal Internacional
Sting	Sting (músico)
Dita e Novruzit	Noruz
Dukuria	Fenómeno
Wikimania	Wikimania
Boris Tadiç	Boris Tadić
Sergio Ramos	Sergio Ramos
Ellen DeGeneres	Ellen DeGeneres
Paradoksi	Paradoxo
Loreen	Loreen
Gwen Stefani	Gwen Stefani
Steve Wozniak	Steve Wozniak
Ramones	Ramones
The Chronicles of Narnia	As Crônicas de Nárnia
Rio Ferdinand	Rio Ferdinand
Artisti	Artista
Aliud	Aliud
Rivaldo	Rivaldo
Alan Shearer	Alan Shearer
Kde domov můj	Kde domov můj?
Mozilla Thunderbird	Mozilla Thunderbird
Marco van Basten	Marco van Basten
Synitët	Sunismo
Ali Abdullah Saleh	Ali Abdullah Saleh
Parkur	Parkour
Hard Candy	Hard Candy (álbum de Madonna)
Copa del Rey	Copa del Rey
Nickelback	Nickelback
Shrek	Shrek
Gonzalo Higuaín	Gonzalo Higuaín
Hockley County (Texas)	Condado de Hockley
Kombëtarja turke e futbollit	Seleção Turca de Futebol
Cotton County	Condado de Cotton
Attala County	Condado de Attala
Kombëtarja çeke e futbollit	Seleção Tcheca de Futebol
Holmestrand	Holmestrand
Eigersund	Eigersund
Porsanger	Porsanger
Motley County (Texas)	Condado de Motley
Budizmi tibetian	Budismo tibetano
Nueces County (Texas)	Condado de Nueces
Jones County (Texas)	Condado de Jones (Texas)
Smøla	Smøla
Karmøy	Karmøy
Råde	Råde
Rollag	Rollag
Nike, Inc.	Nike Inc.
Wharton County (Texas)	Condado de Wharton
Adaptimi	Adaptação (biologia)
Williams County (Ohio)	Condado de Williams (Ohio)
Bonner County	Condado de Bonner
Midland County (Texas)	Condado de Midland (Texas)
Will County	Condado de Will
Cassia County	Condado de Cassia
Ligji i ruajtjes së masës	Conservação da massa
Lewis County (Washington)	Condado de Lewis (Washington)
Stevens County (Washington)	Condado de Stevens (Washington)
Okanogan County	Condado de Okanogan
PayPal	PayPal
Azərbaycan Marşı	Azərbaycan Marşı
Rakkestad	Rakkestad
Uinta County	Condado de Uinta
Eidfjord	Eidfjord
Komuniteti Pfingst	Pentecostalismo
Laramie County	Condado de Laramie
Dordoleci i borës	Boneco de neve
Pacific County	Condado de Pacific
Modum	Modum
Austevoll	Austevoll
Wahkiakum County	Condado de Wahkiakum
Mr. Bean	Mr. Bean
UEFA Super Kupa	Supercopa da UEFA
Hadsel	Hadsel
Nesset	Nesset
Bamble	Bamble
Hol	Hol
Folldal	Folldal
Kvinnherad	Kvinnherad
Nord-Aurdal	Nord-Aurdal
Ullensvang	Ullensvang
Austrheim	Austrheim
Holtålen	Holtålen
Røyrvik	Røyrvik
Søndre Land	Søndre Land
Sørfold	Sørfold
Jølster	Jølster
Klæbu	Klæbu
Averøy	Averøy
Baraona	Baraona
Skjåk	Skjåk
Frøya	Frøya
Edgar County	Condado de Edgar
Fræna	Fræna
Eau Claire County	Condado de Eau Claire
Muhammed Ikballi	Muhammad Iqbal
Fremont County (Wyoming)	Condado de Fremont (Wyoming)
San Juan County (Washington)	Condado de San Juan (Washington)
Lincoln County (Washington)	Condado de Lincoln (Washington)
Whitman County	Condado de Whitman
Converse County	Condado de Converse
Kitsap County	Condado de Kitsap
Himno nacional de Chile	Hino nacional do Chile
Fikh-u	Fiqh
Webb County (Texas)	Condado de Webb
Granvin	Granvin
Vrasësi serik	Assassino em série
Meldal	Meldal
Sweetwater County	Condado de Sweetwater
Gildeskål	Gildeskål
Fedje	Fedje
Qarqet federale të Rusisë	Distritos federais da Rússia
Nord-Odal	Nord-Odal
Sevier County (Utah)	Condado de Sevier (Utah)
Saline County (Illinois)	Condado de Saline (Illinois)
Bennett County	Condado de Bennett
Bon Homme County	Condado de Bon Homme
Cass County (Nebraska)	Condado de Cass (Nebraska)
Bjugn	Bjugn
Cobb County	Condado de Cobb
Lødingen	Lødingen
Osen	Osen
Lake County (Illinois)	Condado de Lake (Illinois)
Johnson County (Wyoming)	Condado de Johnson (Wyoming)
Vermilion County (Illinois)	Condado de Vermilion
Boyd County (Nebraska)	Condado de Boyd (Nebraska)
Box Butte County	Condado de Box Butte
Cedar County (Missouri)	Condado de Cedar (Missouri)
Guadalupe County (New Mexico)	Condado de Guadalupe (Novo México)
Palm Beach County	Condado de Palm Beach
Los Alamos County	Condado de Los Alamos
Bates County	Condado de Bates
James Hetfield	James Hetfield
Atchison County (Missouri)	Condado de Atchison (Missouri)
Forsand	Forsand
Keane	Keane
Selje	Selje i Nordfjord
Dundy County	Condado de Dundy
Benton County (Oregon)	Condado de Benton (Oregon)
Lincoln County (Nevada)	Condado de Lincoln (Nevada)
Washoe County	Condado de Washoe
Pershing County	Condado de Pershing
Progressive metal	Metal progressivo
Yamhill County	Condado de Yamhill
Esmeralda County	Condado de Esmeralda
Crook County (Oregon)	Condado de Crook (Oregon)
Hood River County	Condado de Hood River
Harney County	Condado de Harney
Clatsop County	Condado de Clatsop
Grant County (Oregon)	Condado de Grant (Oregon)
Eureka County	Condado de Eureka
Fábio Coentrão	Fábio Coentrão
Columbia County (Oregon)	Condado de Columbia (Oregon)
Klamath County	Condado de Klamath
Josephine County	Condado de Josephine
Douglas County (Oregon)	Condado de Douglas (Oregon)
Douglas County (Nevada)	Condado de Douglas (Nevada)
Elko County	Condado de Elko
Clackamas County	Condado de Clackamas
Marion County (Oregon)	Condado de Marion (Oregon)
Curry County (Oregon)	Condado de Curry (Oregon)
Nye County	Condado de Nye
Deschutes County	Condado de Deschutes
Coos County (Oregon)	Condado de Coos (Oregon)
Storey County	Condado de Storey
Chase County (Nebraska)	Condado de Chase (Nebraska)
Spider-Man (film)	Homem-Aranha (filme)
Buffalo County (South Dakota)	Condado de Buffalo (Dakota do Sul)
Cooper County	Condado de Cooper
Butler County (Missouri)	Condado de Butler (Missouri)
Crawford County (Missouri)	Condado de Crawford (Missouri)
Harding County (New Mexico)	Condado de Harding (Novo México)
Cuming County	Condado de Cuming
Clay County (Missouri)	Condado de Clay (Missouri)
Clinton County (Missouri)	Condado de Clinton (Missouri)
Catron County	Condado de Catron
Buffalo County (Nebraska)	Condado de Buffalo (Nebraska)
Cole County	Condado de Cole
Aliteracioni	Aliteração
Curry County (New Mexico)	Condado de Curry (Novo México)
Barton County (Missouri)	Condado de Barton
Caldwell County (Missouri)	Condado de Caldwell (Missouri)
Banner County	Condado de Banner
Silver Bow County	Condado de Silver Bow
Parmer County (Texas)	Condado de Parmer
Jared Leto	Jared Leto
Lincoln County (Wyoming)	Condado de Lincoln (Wyoming)
Lancaster County (Nebraska)	Condado de Lancaster (Nebraska)
Jeff Davis County (Texas)	Condado de Jeff Davis (Texas)
Washington County (Oregon)	Condado de Washington (Oregon)
Hutchinson County (Texas)	Condado de Hutchinson (Texas)
Tooele County	Condado de Tooele
Martin County (Texas)	Condado de Martin (Texas)
Salt Lake County	Condado de Salt Lake
Uintah County	Condado de Uintah
Summit County (Utah)	Condado de Summit (Utah)
Palo Pinto County (Texas)	Condado de Palo Pinto
Red River County (Texas)	Condado de Red River
Montague County (Texas)	Condado de Montague
Sanpete County	Condado de Sanpete
Lincoln County (Missouri)	Condado de Lincoln (Missouri)
San Saba County (Texas)	Condado de San Saba
SETI	SETI
Comanche County (Oklahoma)	Condado de Comanche (Oklahoma)
Creek County	Condado de Creek
Grady County (Oklahoma)	Condado de Grady (Oklahoma)
Cleveland County (Oklahoma)	Condado de Cleveland (Oklahoma)
Howell County	Condado de Howell
Oregon County	Condado de Oregon
Garvin County	Condado de Garvin
Boone County (Missouri)	Condado de Boone (Missouri)
Bollinger County	Condado de Bollinger
Medinaceli	Medinaceli
Buchanan County (Missouri)	Condado de Buchanan (Missouri)
Aurora County	Condado de Aurora
Beaufort County (North Carolina)	Condado de Beaufort (Carolina do Norte)
Washington County (Mississippi)	Condado de Washington (Mississippi)
Tippah County	Condado de Tippah
Sunflower County	Condado de Sunflower
Cherokee County (North Carolina)	Condado de Cherokee (Carolina do Norte)
Tunica County	Condado de Tunica
Morgan County (Missouri)	Condado de Morgan (Missouri)
Smith County (Mississippi)	Condado de Smith (Mississippi)
Gilliam County	Condado de Gilliam
Garfield County (Oklahoma)	Condado de Garfield (Oklahoma)
Dallas County (Missouri)	Condado de Dallas (Missouri)
El Clásico	El Clásico
Cape Girardeau County	Condado de Cape Girardeau
Colfax County (Nebraska)	Condado de Colfax (Nebraska)
Andrew County	Condado de Andrew
Delaware County (Oklahoma)	Condado de Delaware (Oklahoma)
DeKalb County (Missouri)	Condado de DeKalb (Missouri)
Dade County (Missouri)	Condado de Dade (Missouri)
Camden County (Missouri)	Condado de Camden (Missouri)
Cheyenne County (Nebraska)	Condado de Cheyenne (Nebraska)
Audrain County	Condado de Audrain
Luc Besson	Luc Besson
Beadle County	Condado de Beadle
Carter County (Missouri)	Condado de Carter (Missouri)
Douglas County (Missouri)	Condado de Douglas (Missouri)
Placebo (bend)	Placebo (banda)
Biznesi elektronik	Comércio eletrônico
Erasure	Erasure
Clarence Seedorf	Clarence Seedorf
Taos County	Condado de Taos
Harper County (Oklahoma)	Condado de Harper (Oklahoma)
Kiowa County (Oklahoma)	Condado de Kiowa (Oklahoma)
Ellis County (Oklahoma)	Condado de Ellis (Oklahoma)
Texas County (Oklahoma)	Condado de Texas (Oklahoma)
Union County (New Mexico)	Condado de Union (Novo México)
Jefferson County (Oklahoma)	Condado de Jefferson (Oklahoma)
Armatura	Armadura
Jackson County (Oklahoma)	Condado de Jackson (Oklahoma)
Pike County (Mississippi)	Condado de Pike (Mississippi)
Oklahoma County	Condado de Oklahoma
Atoka County	Condado de Atoka
Cimarron County	Condado de Cimarron
Beaver County (Oklahoma)	Condado de Beaver (Oklahoma)
Arthur County	Condado de Arthur
Chariton County	Condado de Chariton
Mayhem	Mayhem
Rumunët	Romenos
Lassana Diarra	Lassana Diarra
Cass County (Missouri)	Condado de Cass (Missouri)
Daviess County (Missouri)	Condado de Daviess (Missouri)
Callaway County	Condado de Callaway
Dawes County	Condado de Dawes
Christian County (Missouri)	Condado de Christian (Missouri)
Dent County	Condado de Dent
Barry County (Missouri)	Condado de Barry (Missouri)
Brown County (Nebraska)	Condado de Brown (Nebraska)
Eddy County (New Mexico)	Condado de Eddy (Novo México)
Scott County (Mississippi)	Condado de Scott (Mississippi)
Stord	Stord
Shtetet e Brazilit	Unidades federativas do Brasil
Spokane County	Condado de Spokane
Wayne County (Nebraska)	Condado de Wayne (Nebraska)
Sauda	Sauda
Pend Oreille County	Condado de Pend Oreille
Walla Walla County	Condado de Walla Walla
Winneshiek County	Condado de Winneshiek
Story County	Condado de Story
Todd County (Minnesota)	Condado de Todd (Minnesota)
Jackson County (Mississippi)	Condado de Jackson (Mississippi)
Lafayette County (Mississippi)	Condado de Lafayette (Mississippi)
Lauderdale County (Mississippi)	Condado de Lauderdale (Mississippi)
Pearl River County	Condado de Pearl River
Greene County (Mississippi)	Condado de Greene (Mississippi)
Washington County (Minnesota)	Condado de Washington (Minnesota)
Wabasha County	Condado de Wabasha
Copiah County	Condado de Copiah
Holmes County (Mississippi)	Condado de Holmes (Mississippi)
Redwood County	Condado de Redwood
Harrison County (Mississippi)	Condado de Harrison (Mississippi)
Hancock County (Mississippi)	Condado de Hancock (Mississippi)
George County	Condado de George
Hancock County (Iowa)	Condado de Hancock (Iowa)
Marion County (Iowa)	Condado de Marion (Iowa)
Humboldt County (Iowa)	Condado de Humboldt (Iowa)
Wayne County (Iowa)	Condado de Wayne (Iowa)
Worth County (Iowa)	Condado de Worth (Iowa)
Wapello County	Condado de Wapello
Poweshiek County	Condado de Poweshiek
Scott County (Iowa)	Condado de Scott (Iowa)
Monona County	Condado de Monona
Hardin County (Iowa)	Condado de Hardin (Iowa)
John Bonham	John Bonham
Shelby County (Iowa)	Condado de Shelby (Iowa)
Radio Evropa e Lirë	Radio Free Europe
Mahoning County	Condado de Mahoning
Charles Manson	Charles Manson
Pine County	Condado de Pine
Enigma (projekt muzikor)	Enigma (projeto musical)
Belmont County	Condado de Belmont
Delaware County (Ohio)	Condado de Delaware (Ohio)
Madison County (Ohio)	Condado de Madison (Ohio)
Ross County	Condado de Ross
Coshocton County	Condado de Coshocton
Summit County (Ohio)	Condado de Summit (Ohio)
Fulton County (Ohio)	Condado de Fulton (Ohio)
Sandusky County	Condado de Sandusky
Mercer County (Ohio)	Condado de Mercer (Ohio)
Seneca County (Ohio)	Condado de Seneca (Ohio)
Rani Mukerji	Rani Mukerji
Clark County (Ohio)	Condado de Clark (Ohio)
Butler County (Ohio)	Condado de Butler (Ohio)
Wood County (Ohio)	Condado de Wood (Ohio)
Allen County (Ohio)	Condado de Allen (Ohio)
Clermont County	Condado de Clermont
Athens County	Condado de Athens
Darke County	Condado de Darke
Ottawa County (Ohio)	Condado de Ottawa (Ohio)
Montgomery County (Ohio)	Condado de Montgomery (Ohio)
Hå	Hå
Lawrence County (Ohio)	Condado de Lawrence (Ohio)
McPherson County (Nebraska)	Condado de McPherson (Nebraska)
Franklin County (Nebraska)	Condado de Franklin (Nebraska)
Pet Shop Boys	Pet Shop Boys
Van Wert County	Condado de Van Wert
Phelps County (Missouri)	Condado de Phelps (Missouri)
Niobrara County	Condado de Niobrara
Scioto County	Condado de Scioto
Holmes County (Ohio)	Condado de Holmes (Ohio)
Olmsted County	Condado de Olmsted
Coffee County (Alabama)	Condado de Coffee (Alabama)
Pepe	Pepe (futebolista)
Plymouth County (Iowa)	Condado de Plymouth (Iowa)
Mitchell County (Iowa)	Condado de Mitchell (Iowa)
Mills County (Iowa)	Condado de Mills (Iowa)
Kurjuni	Corleone
Webster County (Iowa)	Condado de Webster (Iowa)
Harrison County (Iowa)	Condado de Harrison (Iowa)
Jasper County (Iowa)	Condado de Jasper (Iowa)
Linn County (Iowa)	Condado de Linn (Iowa)
Alkali	Álcali
Johnson County (Iowa)	Condado de Johnson (Iowa)
Ringgold County	Condado de Ringgold
Toponimia	Toponímia
Tarkan	Tarkan
Jackson County (Iowa)	Condado de Jackson (Iowa)
Lee County (Iowa)	Condado de Lee (Iowa)
Lyon County (Iowa)	Condado de Lyon (Iowa)
Osceola County (Iowa)	Condado de Osceola (Iowa)
Palo Alto County	Condado de Palo Alto
Lucas County (Iowa)	Condado de Lucas (Iowa)
Polk County (Iowa)	Condado de Polk (Iowa)
Marilyn Manson (bend)	Marilyn Manson (banda)
Lincoln County (Mississippi)	Condado de Lincoln (Mississippi)
James Marsden	James Marsden
Matagorda County (Texas)	Condado de Matagorda
Hood County (Texas)	Condado de Hood
Ochiltree County (Texas)	Condado de Ochiltree
Mahaska County	Condado de Mahaska
Keokuk County	Condado de Keokuk
Union County (Iowa)	Condado de Union (Iowa)
Pocahontas County (Iowa)	Condado de Pocahontas (Iowa)
Montgomery County (Iowa)	Condado de Montgomery (Iowa)
Jones County (Iowa)	Condado de Jones (Iowa)
Marshall County (Iowa)	Condado de Marshall (Iowa)
Shrek 2	Shrek 2
Monroe County (Iowa)	Condado de Monroe (Iowa)
Iowa County (Iowa)	Condado de Iowa (Iowa)
Woodbury County	Condado de Woodbury
Louisa County (Iowa)	Condado de Louisa (Iowa)
Suellacabras	Suellacabras
Yanguas	Yanguas
Washington County (Idaho)	Condado de Washington (Idaho)
Benzie County	Condado de Benzie
Lista e lumenjve më të gjatë	Lista dos rios mais extensos do mundo
Clark County (Kentucky)	Condado de Clark (Kentucky)
Camas County	Condado de Camas
Bath County (Kentucky)	Condado de Bath (Kentucky)
Covington County (Mississippi)	Condado de Covington (Mississippi)
Allen County (Kentucky)	Condado de Allen (Kentucky)
Estill County	Condado de Estill
Butler County (Kentucky)	Condado de Butler (Kentucky)
Canyon County	Condado de Canyon
Xhamia e Profetit	Al-Masjid an-Nabawi
Barren County	Condado de Barren
Green County (Kentucky)	Condado de Green (Kentucky)
Ulug Begu	Ulugh Beg
Benton County (Missouri)	Condado de Benton (Missouri)
Carter County (Kentucky)	Condado de Carter (Kentucky)
Anderson County (Kentucky)	Condado de Anderson (Kentucky)
Lara Flynn Boyle	Lara Flynn Boyle
Bourbon County (Kentucky)	Condado de Bourbon (Kentucky)
Kane County (Illinois)	Condado de Kane (Illinois)
Sioux County (Iowa)	Condado de Sioux (Iowa)
Fremont County (Iowa)	Condado de Fremont (Iowa)
Beteja e Bedrit	Batalha de Badr
Harris County (Georgia)	Condado de Harris (Geórgia)
Jackson County (Georgia)	Condado de Jackson (Geórgia)
Grundy County (Iowa)	Condado de Grundy (Iowa)
Floyd County (Iowa)	Condado de Floyd (Iowa)
Clayton County (Georgia)	Condado de Clayton (Geórgia)
